format,block,target,act_at,bits,seed,epoch,train_loss,train_acc,val_loss,val_acc,kl,disagree,logit_rel_err,logit_rel_err_c,upd_survive,grad_survive,grad_cos
elementwise,1,grad_sr,producer,1,0,8,0.031223952414772726,0.9902181818181818,0.04762739688158035,0.9863999485969543,0.01063481718301773,0.006599999964237213,0.2176077663898468,0.2169661521911621,1.0,1.0,0.9892869106558866
elementwise,1,grad_sr,producer,1,0,9,0.028448876953125,0.9914,0.058215733617544174,0.9847999811172485,0.01759042590856552,0.009800000116229057,0.18602637946605682,0.1850312352180481,1.0,1.0,0.9892450376998546
elementwise,1,grad_sr,producer,1,0,10,0.02607711736505682,0.9917636363636364,0.07339107245206833,0.9799999594688416,0.04082808271050453,0.014800000004470348,0.20998801290988922,0.20898652076721191,1.0,1.0,0.9892035195993822
elementwise,1,grad_sr,producer,1,0,11,0.023723850319602273,0.9924,0.052599839866161346,0.9869999885559082,0.01720242202281952,0.007799999788403511,0.17715142667293549,0.17592573165893555,1.0,1.0,0.9892021001771439
elementwise,1,grad_sr,producer,1,0,12,0.0226021240234375,0.9928727272727272,0.04753415659070015,0.9869999885559082,0.000906340079382062,0.003599999938160181,0.046182796359062195,0.040367573499679565,1.0,1.0,0.989294362622638
elementwise,1,grad_sr,producer,1,1,1,0.2341390625,0.9298545454545455,0.10383370518684387,0.9687999486923218,0.06370619684457779,0.026999998837709427,0.4626332223415375,0.4625117778778076,1.0,1.0,0.9891947191815044
elementwise,1,grad_sr,producer,1,1,2,0.07570540660511364,0.9771272727272727,0.07686221599578857,0.9787999987602234,0.052742257714271545,0.020600000396370888,0.41093552112579346,0.4108581244945526,1.0,1.0,0.9892426956531614
elementwise,1,grad_sr,producer,1,1,3,0.05827437411221591,0.9816727272727273,0.06851989775896072,0.9799999594688416,0.032418109476566315,0.01679999940097332,0.3392185866832733,0.3389912247657776,1.0,1.0,0.989202029206032
elementwise,1,grad_sr,producer,1,1,4,0.047813441051136364,0.9850363636363636,0.0624944269657135,0.9813999533653259,0.02532484382390976,0.014399999752640724,0.34396395087242126,0.34381309151649475,1.0,1.0,0.9892515670421511
elementwise,1,grad_sr,producer,1,1,5,0.04073023348721591,0.9873636363636363,0.05508146807551384,0.9845999479293823,0.02870958112180233,0.013399999588727951,0.2878868281841278,0.2877311706542969,1.0,1.0,0.989197699968205
elementwise,1,grad_sr,producer,1,1,6,0.03649348366477273,0.9886,0.048580169677734375,0.9863999485969543,0.014769770205020905,0.009200000204145908,0.23005057871341705,0.2297816276550293,1.0,1.0,0.9892222559729288
elementwise,1,grad_sr,producer,1,1,7,0.03266553400213068,0.989909090909091,0.04674794524908066,0.9865999817848206,0.018997689709067345,0.010400000028312206,0.2387831062078476,0.23831453919410706,1.0,1.0,0.9892278626907703
elementwise,1,grad_sr,producer,1,1,8,0.029636452414772727,0.9905636363636363,0.05008642375469208,0.9851999878883362,0.025429479777812958,0.011799999512732029,0.24728435277938843,0.24692566692829132,1.0,1.0,0.9892609352289244
elementwise,1,grad_sr,producer,1,1,9,0.027148255504261365,0.9914,0.06117844209074974,0.9833999872207642,0.02529032528400421,0.012600000016391277,0.2125200629234314,0.21203751862049103,1.0,1.0,0.9892040163971657
elementwise,1,grad_sr,producer,1,1,10,0.025243428178267045,0.9917090909090909,0.04600997269153595,0.9878000020980835,0.022772369906306267,0.009800000116229057,0.1827101856470108,0.1822759062051773,1.0,1.0,0.9892299918241279
elementwise,1,grad_sr,producer,1,1,11,0.02259918767755682,0.9930363636363636,0.05313285067677498,0.9857999682426453,0.02168717235326767,0.010999999940395355,0.1748819202184677,0.17436987161636353,1.0,1.0,0.989199403274891
elementwise,1,grad_sr,producer,1,1,12,0.02008781516335227,0.9939272727272728,0.0502566397190094,0.986799955368042,0.000953925889916718,0.002199999988079071,0.051754359155893326,0.049213457852602005,1.0,1.0,0.9892627095067223
elementwise,1,grad_sr,producer,1,2,1,0.22692144886363635,0.9313090909090909,0.08920951187610626,0.9749999642372131,0.05204449221491814,0.02019999921321869,0.45347410440444946,0.4532356560230255,1.0,1.0,0.9892546897710756
elementwise,1,grad_sr,producer,1,2,2,0.0714649502840909,0.9772545454545455,0.06460140645503998,0.9815999865531921,0.028109855949878693,0.013399999588727951,0.3515234887599945,0.3510414958000183,1.0,1.0,0.9892504315043604
elementwise,1,grad_sr,producer,1,2,3,0.054197895951704544,0.9836,0.07564913481473923,0.9777999520301819,0.0445919930934906,0.016599999740719795,0.38532185554504395,0.3851398229598999,1.0,1.0,0.9892001129860102
elementwise,1,grad_sr,producer,1,2,4,0.044295783025568185,0.9862727272727273,0.05948653072118759,0.9815999865531921,0.02529963292181492,0.012799999676644802,0.3083929419517517,0.30799102783203125,1.0,1.0,0.9892228237418241
elementwise,1,grad_sr,producer,1,2,5,0.03817001065340909,0.9878727272727272,0.05609513446688652,0.98499995470047,0.022814912721514702,0.010799999348819256,0.2845734655857086,0.28395065665245056,1.0,1.0,0.9892651225245276
elementwise,1,grad_sr,producer,1,2,6,0.034110362659801136,0.9893454545454545,0.05605867877602577,0.9845999479293823,0.019402679055929184,0.009800000116229057,0.24912726879119873,0.2476968914270401,1.0,1.0,0.9892307015352471
elementwise,1,grad_sr,producer,1,2,7,0.029779898348721592,0.9908,0.04880444332957268,0.9869999885559082,0.012488367967307568,0.007999999448657036,0.20166674256324768,0.20047512650489807,1.0,1.0,0.9892308434774709
elementwise,1,grad_sr,producer,1,2,8,0.027271468838778408,0.9914909090909091,0.045287925750017166,0.988599956035614,0.009362534619867802,0.005399999674409628,0.1732020229101181,0.17215374112129211,1.0,1.0,0.989211539335029
elementwise,1,grad_sr,producer,1,2,9,0.024808327414772728,0.9920909090909091,0.043268267065286636,0.988599956035614,0.010412434116005898,0.006599999964237213,0.17721149325370789,0.17641766369342804,1.0,1.0,0.9892106876816861
elementwise,1,grad_sr,producer,1,2,10,0.021892498224431817,0.9927636363636364,0.04327158257365227,0.9891999959945679,0.010068986564874649,0.00559999980032444,0.14110760390758514,0.13987000286579132,1.0,1.0,0.9892419859420422
elementwise,1,grad_sr,producer,1,2,11,0.020146859463778408,0.9937272727272727,0.0474868044257164,0.988599956035614,0.00959561113268137,0.00559999980032444,0.14790713787078857,0.1465509533882141,1.0,1.0,0.9892096940861191
elementwise,1,grad_sr,producer,1,2,12,0.01855584716796875,0.9940909090909091,0.040969252586364746,0.9899999499320984,0.00064745859708637,0.0007999999797903001,0.04883746802806854,0.04186254367232323,1.0,1.0,0.9892195590706758
elementwise,1,grad_sr,producer,2,0,1,0.24290186434659092,0.926290909090909,0.0904235914349556,0.9735999703407288,0.0540907196700573,0.02459999918937683,0.4775286614894867,0.4771420359611511,1.0,1.0,0.9972296426462572
elementwise,1,grad_sr,producer,2,0,2,0.07834742542613636,0.9756727272727272,0.07320640236139297,0.9789999723434448,0.044682908803224564,0.01899999938905239,0.3966410458087921,0.3962695300579071,1.0,1.0,0.9972269457440044
elementwise,1,grad_sr,producer,2,0,3,0.060114035866477275,0.9812909090909091,0.06625683605670929,0.9821999669075012,0.027296559885144234,0.013199999928474426,0.3395059406757355,0.3391205072402954,1.0,1.0,0.9972145257994186
elementwise,1,grad_sr,producer,2,0,4,0.04965608132102273,0.9848,0.05861243978142738,0.9837999939918518,0.02046598680317402,0.012600000016391277,0.31299182772636414,0.3126814663410187,1.0,1.0,0.997237662381904
elementwise,1,grad_sr,producer,2,0,5,0.04467300692471591,0.9860727272727273,0.05642309412360191,0.9842000007629395,0.021420499309897423,0.012000000104308128,0.2899346649646759,0.28964728116989136,1.0,1.0,0.997232481490734
elementwise,1,grad_sr,producer,2,0,6,0.03842968306107954,0.9878545454545454,0.05312350019812584,0.986799955368042,0.01727212779223919,0.009399999864399433,0.28165918588638306,0.281406432390213,1.0,1.0,0.9972190679505814
elementwise,1,grad_sr,producer,2,0,7,0.03478636807528409,0.9896,0.051239751279354095,0.9860000014305115,0.014825384132564068,0.008599999360740185,0.21401835978031158,0.21358691155910492,1.0,1.0,0.9972350364507631
elementwise,1,grad_sr,producer,2,0,8,0.031142034357244316,0.9903090909090909,0.047438446432352066,0.9873999953269958,0.011439889669418335,0.00699999975040555,0.22071628272533417,0.22039034962654114,1.0,1.0,0.9972312749818314
elementwise,1,grad_sr,producer,2,0,9,0.02846445978338068,0.9911636363636364,0.055715613067150116,0.9835999608039856,0.01632940024137497,0.010199999436736107,0.1878577023744583,0.18725807964801788,1.0,1.0,0.9972197066905887
elementwise,1,grad_sr,producer,2,0,10,0.02614761408025568,0.9919272727272728,0.06853768229484558,0.9807999730110168,0.035582639276981354,0.012799999676644802,0.20256277918815613,0.20187249779701233,1.0,1.0,0.9972364558730015
elementwise,1,grad_sr,producer,2,0,11,0.02354301979758523,0.9927818181818182,0.05150498077273369,0.9855999946594238,0.016083234921097755,0.007999999448657036,0.1693381518125534,0.1687351018190384,1.0,1.0,0.9972145967705305
elementwise,1,grad_sr,producer,2,0,12,0.022548175603693182,0.9927090909090909,0.04763062670826912,0.9865999817848206,0.00101949879899621,0.00279999990016222,0.04644780233502388,0.04344673827290535,1.0,1.0,0.9972271586573401
elementwise,1,grad_sr,producer,2,1,1,0.23441281960227273,0.9290545454545455,0.10381221771240234,0.9681999683380127,0.06364186853170395,0.02759999968111515,0.4642122983932495,0.46420133113861084,1.0,1.0,0.9972161581349928
elementwise,1,grad_sr,producer,2,1,2,0.0757265713778409,0.9767272727272728,0.07494378834962845,0.9779999852180481,0.050891801714897156,0.020600000396370888,0.40525880455970764,0.40526479482650757,1.0,1.0,0.9972070028615553
elementwise,1,grad_sr,producer,2,1,3,0.058143665660511365,0.9816909090909091,0.0684184804558754,0.9803999662399292,0.03234349563717842,0.015399999916553497,0.3394280970096588,0.3393838107585907,1.0,1.0,0.9972209131994912
elementwise,1,grad_sr,producer,2,1,4,0.047522114701704546,0.9853272727272727,0.06243515759706497,0.9813999533653259,0.025487110018730164,0.014399999752640724,0.3402285873889923,0.3401826322078705,1.0,1.0,0.9972082093704578
elementwise,1,grad_sr,producer,2,1,5,0.040649538352272724,0.9871454545454545,0.05247700214385986,0.9855999946594238,0.024953030049800873,0.012199999764561653,0.28520458936691284,0.28515830636024475,1.0,1.0,0.9972140999727471
elementwise,1,grad_sr,producer,2,1,6,0.036488822798295455,0.9883818181818181,0.04910667613148689,0.9863999485969543,0.01440435741096735,0.008599999360740185,0.22932255268096924,0.22924740612506866,1.0,1.0,0.9972252424373184
elementwise,1,grad_sr,producer,2,1,7,0.03272812721946023,0.9898,0.046803951263427734,0.986799955368042,0.018309958279132843,0.010199999436736107,0.2395305037498474,0.23942378163337708,1.0,1.0,0.9972131063771802
elementwise,1,grad_sr,producer,2,1,8,0.029613270152698865,0.9906181818181818,0.05061271786689758,0.9855999946594238,0.02665409818291664,0.011399999260902405,0.25478386878967285,0.2546926438808441,1.0,1.0,0.9972170097883357
elementwise,1,grad_sr,producer,2,1,9,0.027256602894176137,0.9912181818181818,0.06136968359351158,0.9842000007629395,0.02498364821076393,0.012399999424815178,0.21651941537857056,0.21633267402648926,1.0,1.0,0.9972212680550508
elementwise,1,grad_sr,producer,2,1,10,0.025255075905539773,0.9917636363636364,0.04601141810417175,0.9881999492645264,0.022392025217413902,0.010199999436736107,0.17800720036029816,0.17783312499523163,1.0,1.0,0.9972151645394258
elementwise,1,grad_sr,producer,2,1,11,0.022767356178977273,0.9930363636363636,0.05351167544722557,0.9853999614715576,0.020748091861605644,0.011399999260902405,0.17406940460205078,0.17390593886375427,1.0,1.0,0.9972191389216933
elementwise,1,grad_sr,producer,2,1,12,0.019973077947443182,0.9940727272727272,0.049881476908922195,0.9869999885559082,0.0002686192747205496,0.0007999999797903001,0.026833675801753998,0.02558184415102005,1.0,1.0,0.9972279393395712
elementwise,1,grad_sr,producer,2,2,1,0.22645026633522727,0.9312,0.08880225569009781,0.9745999574661255,0.051675036549568176,0.020800000056624413,0.4551367163658142,0.4549737572669983,1.0,1.0,0.9972049446993096
elementwise,1,grad_sr,producer,2,2,2,0.07128706942471591,0.977690909090909,0.06472114473581314,0.9819999933242798,0.028147442266345024,0.013399999588727951,0.35186412930488586,0.35161155462265015,1.0,1.0,0.9972241778706395
elementwise,1,grad_sr,producer,2,2,3,0.05414387428977273,0.9835272727272727,0.07409794628620148,0.977400004863739,0.04292077198624611,0.016999999061226845,0.3850381076335907,0.385031133890152,1.0,1.0,0.9972263070039971
elementwise,1,grad_sr,producer,2,2,4,0.04415892666903409,0.9864,0.058836035430431366,0.9825999736785889,0.024357004091143608,0.011599999852478504,0.3084830045700073,0.30841636657714844,1.0,1.0,0.9972270167151163
elementwise,1,grad_sr,producer,2,2,5,0.03817511541193182,0.9880727272727273,0.05715203285217285,0.9845999479293823,0.023946821689605713,0.01119999960064888,0.2898634076118469,0.2897915840148926,1.0,1.0,0.997212467637173
elementwise,1,grad_sr,producer,2,2,6,0.034101384943181816,0.9892727272727273,0.05710022151470184,0.9843999743461609,0.02009575068950653,0.009999999776482582,0.24834097921848297,0.24816301465034485,1.0,1.0,0.9972172936727834
elementwise,1,grad_sr,producer,2,2,7,0.029804836203835228,0.9905818181818182,0.04909810796380043,0.986799955368042,0.0122974319383502,0.007400000002235174,0.19764718413352966,0.19748760759830475,1.0,1.0,0.9972103385038154
elementwise,1,grad_sr,producer,2,2,8,0.027063556463068184,0.9915636363636363,0.04543690010905266,0.9881999492645264,0.009413950145244598,0.005799999926239252,0.17373783886432648,0.17355141043663025,1.0,1.0,0.9972136031749637
elementwise,1,grad_sr,producer,2,2,9,0.02477256525213068,0.9921818181818182,0.0425536185503006,0.9891999959945679,0.009334425441920757,0.006199999712407589,0.1738169640302658,0.17364537715911865,1.0,1.0,0.9972253843795421
elementwise,1,grad_sr,producer,2,2,10,0.02179163485440341,0.9926181818181818,0.043232761323451996,0.9889999628067017,0.009462914429605007,0.00559999980032444,0.13381609320640564,0.1335049420595169,1.0,1.0,0.9972165129905524
elementwise,1,grad_sr,producer,2,2,11,0.020269595614346592,0.9935636363636363,0.046800050884485245,0.9896000027656555,0.008907923474907875,0.004999999888241291,0.14468000829219818,0.1441161334514618,1.0,1.0,0.997228932935138
elementwise,1,grad_sr,producer,2,2,12,0.018757164417613638,0.9939818181818182,0.04152220860123634,0.989799976348877,0.0003850974899251014,0.0011999999405816197,0.03246749937534332,0.03066425584256649,1.0,1.0,0.9972186421239099
elementwise,1,grad_sr,producer,3,0,1,0.24285007102272727,0.9262545454545454,0.09085625410079956,0.9735999703407288,0.05443434789776802,0.02459999918937683,0.476866215467453,0.4766143262386322,1.0,1.0,0.9992996570675872
elementwise,1,grad_sr,producer,3,0,2,0.07833830788352272,0.9754727272727273,0.07423926144838333,0.9783999919891357,0.04612009972333908,0.019600000232458115,0.39557507634162903,0.3953015208244324,1.0,1.0,0.9993009345476017
elementwise,1,grad_sr,producer,3,0,3,0.060126123046875,0.9811090909090909,0.0656588226556778,0.9825999736785889,0.026854919269680977,0.012799999676644802,0.3332746624946594,0.3330659568309784,1.0,1.0,0.999299799009811
elementwise,1,grad_sr,producer,3,0,4,0.049560329367897726,0.9849454545454546,0.058114491403102875,0.9835999608039856,0.02005356177687645,0.012399999424815178,0.3083151578903198,0.3081810772418976,1.0,1.0,0.9993007926053779
elementwise,1,grad_sr,producer,3,0,5,0.044611967329545456,0.9860545454545454,0.057895246893167496,0.9839999675750732,0.022798147052526474,0.012199999764561653,0.28361883759498596,0.2835483253002167,1.0,1.0,0.99929901832758
elementwise,1,grad_sr,producer,3,0,6,0.038436900745738634,0.9877090909090909,0.052418529987335205,0.9875999689102173,0.017184890806674957,0.009200000204145908,0.2784019410610199,0.2784194350242615,1.0,1.0,0.9993016442587209
elementwise,1,grad_sr,producer,3,0,7,0.034925565962357956,0.9892,0.05144277215003967,0.9861999750137329,0.014945733360946178,0.008799999952316284,0.21358223259449005,0.21350005269050598,1.0,1.0,0.999302424940952
elementwise,1,grad_sr,producer,3,0,8,0.03125748180042614,0.9902909090909091,0.0479036308825016,0.986799955368042,0.01148403063416481,0.00699999975040555,0.21724937856197357,0.21720486879348755,1.0,1.0,0.9992983086164607
elementwise,1,grad_sr,producer,3,0,9,0.02867701748934659,0.9911272727272727,0.05494037643074989,0.98499995470047,0.014628353528678417,0.008799999952316284,0.17691047489643097,0.17685770988464355,1.0,1.0,0.9992973150208939
elementwise,1,grad_sr,producer,3,0,10,0.026198612837357953,0.9918727272727272,0.06918496638536453,0.9807999730110168,0.03621276095509529,0.013199999928474426,0.20013342797756195,0.20010904967784882,1.0,1.0,0.9993034185365189
elementwise,1,grad_sr,producer,3,0,11,0.02366106622869318,0.9927454545454546,0.05197976529598236,0.9857999682426453,0.017189759761095047,0.007799999788403511,0.17596369981765747,0.17593322694301605,1.0,1.0,0.9993031346520712
elementwise,1,grad_sr,producer,3,0,12,0.022604423384232953,0.9928545454545454,0.046814702451229095,0.9871999621391296,0.00043833651579916477,0.001999999862164259,0.030662916600704193,0.03026859648525715,1.0,1.0,0.9993014313453852
elementwise,1,grad_sr,producer,3,1,1,0.2348638849431818,0.9288909090909091,0.10386042296886444,0.9684000015258789,0.06384067237377167,0.027400000020861626,0.4633164703845978,0.46331787109375,1.0,1.0,0.9993005087209302
elementwise,1,grad_sr,producer,3,1,2,0.07560134943181818,0.976690909090909,0.07486587762832642,0.9781999588012695,0.05035015568137169,0.020399998873472214,0.4050257205963135,0.4050323963165283,1.0,1.0,0.9992989473564681
elementwise,1,grad_sr,producer,3,1,3,0.05827791193181818,0.9816545454545454,0.06901855766773224,0.9799999594688416,0.032900772988796234,0.01640000008046627,0.337609201669693,0.33760958909988403,1.0,1.0,0.9992961794831032
elementwise,1,grad_sr,producer,3,1,4,0.04760369318181818,0.985,0.06379455327987671,0.9807999730110168,0.027306396514177322,0.015399999916553497,0.3473469614982605,0.3473746180534363,1.0,1.0,0.9992989473564681
elementwise,1,grad_sr,producer,3,1,5,0.040776140802556815,0.9873454545454545,0.052353233098983765,0.9853999614715576,0.02550622820854187,0.012399999424815178,0.2859432101249695,0.28596964478492737,1.0,1.0,0.9992965343386628
elementwise,1,grad_sr,producer,3,1,6,0.03650711558948864,0.9883818181818181,0.04966379329562187,0.9865999817848206,0.015874838456511497,0.009200000204145908,0.2282513529062271,0.22826290130615234,1.0,1.0,0.9992972440497819
elementwise,1,grad_sr,producer,3,1,7,0.032779962713068184,0.9898545454545454,0.04617665335536003,0.9873999953269958,0.017499158158898354,0.009599999524652958,0.23942820727825165,0.23943786323070526,1.0,1.0,0.9993002248364825
elementwise,1,grad_sr,producer,3,1,8,0.029611902965198864,0.9905454545454545,0.04995892196893692,0.9851999878883362,0.02626817487180233,0.011799999512732029,0.25616398453712463,0.2561969459056854,1.0,1.0,0.9992978827897893
elementwise,1,grad_sr,producer,3,1,9,0.027320578835227274,0.9912181818181818,0.060296718031167984,0.983199954032898,0.024388933554291725,0.012399999424815178,0.2148684561252594,0.21486780047416687,1.0,1.0,0.9993008635764898
elementwise,1,grad_sr,producer,3,1,10,0.02514268465909091,0.9918545454545454,0.0465644970536232,0.9879999756813049,0.02254760079085827,0.009999999776482582,0.18135187029838562,0.18129625916481018,1.0,1.0,0.9993031346520712
elementwise,1,grad_sr,producer,3,1,11,0.022722998046875,0.9928181818181818,0.05364236980676651,0.9853999614715576,0.02159620262682438,0.011399999260902405,0.1795448213815689,0.179524227976799,1.0,1.0,0.9992988763853561
elementwise,1,grad_sr,producer,3,1,12,0.01993720703125,0.9940727272727272,0.050846684724092484,0.9869999885559082,0.00015163897478487343,0.00139999995008111,0.018281178548932076,0.017689824104309082,1.0,1.0,0.9992997280386992
elementwise,1,grad_sr,producer,3,2,1,0.22634868607954545,0.9312363636363636,0.08846896141767502,0.9745999574661255,0.05147301033139229,0.020399998873472214,0.45588499307632446,0.4557507336139679,1.0,1.0,0.9992959665697675
elementwise,1,grad_sr,producer,3,2,2,0.07120325372869318,0.9774545454545455,0.06443876773118973,0.9817999601364136,0.028050456196069717,0.013399999588727951,0.35492390394210815,0.354780912399292,1.0,1.0,0.9992976698764535
elementwise,1,grad_sr,producer,3,2,3,0.054066255326704546,0.9835636363636364,0.0739993155002594,0.9777999520301819,0.042742881923913956,0.016599999740719795,0.3847076892852783,0.38472241163253784,1.0,1.0,0.9992978118186773
elementwise,1,grad_sr,producer,3,2,4,0.04414877485795454,0.9864,0.05991380661725998,0.9813999533653259,0.025704070925712585,0.012000000104308128,0.31189754605293274,0.311858206987381,1.0,1.0,0.9992960375408794
elementwise,1,grad_sr,producer,3,2,5,0.03811097301136364,0.9880727272727273,0.0560675710439682,0.9845999479293823,0.023102501407265663,0.01119999960064888,0.28645676374435425,0.2864067852497101,1.0,1.0,0.9992961794831032
elementwise,1,grad_sr,producer,3,2,6,0.034045554421164775,0.9892727272727273,0.05535705387592316,0.9842000007629395,0.018731512129306793,0.010199999436736107,0.25003811717033386,0.24984923005104065,1.0,1.0,0.9993011474609375
elementwise,1,grad_sr,producer,3,2,7,0.0297242431640625,0.9906363636363636,0.048869553953409195,0.9869999885559082,0.01246408186852932,0.007199999876320362,0.1976848542690277,0.19747821986675262,1.0,1.0,0.9992977408475654
elementwise,1,grad_sr,producer,3,2,8,0.027039643998579544,0.9914727272727273,0.04515715688467026,0.9883999824523926,0.009281513281166553,0.00559999980032444,0.1719597578048706,0.17174875736236572,1.0,1.0,0.9992979537609011
elementwise,1,grad_sr,producer,3,2,9,0.02464600275213068,0.9921818181818182,0.042472030967473984,0.9896000027656555,0.009505145251750946,0.00559999980032444,0.17518611252307892,0.17502006888389587,1.0,1.0,0.9992982376453489
elementwise,1,grad_sr,producer,3,2,10,0.021702938565340908,0.9927272727272727,0.04347285255789757,0.9889999628067017,0.010560091584920883,0.005799999926239252,0.14269748330116272,0.142425075173378,1.0,1.0,0.999298095703125
elementwise,1,grad_sr,producer,3,2,11,0.020094464666193183,0.9934363636363637,0.046637553721666336,0.9891999959945679,0.009069835767149925,0.005200000014156103,0.14153599739074707,0.14135701954364777,1.0,1.0,0.9993012894031613
elementwise,1,grad_sr,producer,3,2,12,0.018606480823863635,0.9941454545454546,0.04053415358066559,0.990399956703186,9.12952164071612e-05,0.00039999998989515007,0.016639482229948044,0.014169277623295784,1.0,1.0,0.9992984505586846
elementwise,1,grad_sr,producer,4,0,1,0.24268595525568182,0.9262181818181818,0.09116943925619125,0.9733999967575073,0.05463586375117302,0.024799998849630356,0.47621458768844604,0.47601285576820374,1.0,1.0,0.9998227851335393
elementwise,1,grad_sr,producer,4,0,2,0.0782976651278409,0.9754909090909091,0.07379880547523499,0.9787999987602234,0.04561193659901619,0.019199999049305916,0.39647674560546875,0.3962976336479187,1.0,1.0,0.99982392067133
elementwise,1,grad_sr,producer,4,0,3,0.06005469637784091,0.9811272727272727,0.06598657369613647,0.9824000000953674,0.02717565931379795,0.012999999336898327,0.3325343132019043,0.3323803246021271,1.0,1.0,0.9998232819313226
elementwise,1,grad_sr,producer,4,0,4,0.04956539417613636,0.9849272727272728,0.05853009596467018,0.9837999939918518,0.020264441147446632,0.012600000016391277,0.30801859498023987,0.30799591541290283,1.0,1.0,0.9998243464980014
elementwise,1,grad_sr,producer,4,0,5,0.04457722833806818,0.9859818181818182,0.05774152651429176,0.9842000007629395,0.022606976330280304,0.012000000104308128,0.28510382771492004,0.2851000130176544,1.0,1.0,0.9998240626135538
elementwise,1,grad_sr,producer,4,0,6,0.03838137872869318,0.9876181818181818,0.05218077823519707,0.9878000020980835,0.017049985006451607,0.008200000040233135,0.2776831388473511,0.2777210474014282,1.0,1.0,0.9998243464980014
elementwise,1,grad_sr,producer,4,0,7,0.03494104669744318,0.9891272727272727,0.05109294876456261,0.9855999946594238,0.01449230033904314,0.008999999612569809,0.2155475914478302,0.21552035212516785,1.0,1.0,0.9998239916424418
elementwise,1,grad_sr,producer,4,0,8,0.031097263405539772,0.9901636363636364,0.0476062148809433,0.9869999885559082,0.011357462964951992,0.006599999964237213,0.21993251144886017,0.219916433095932,1.0,1.0,0.9998248432957849
elementwise,1,grad_sr,producer,4,0,9,0.028569236061789773,0.9909818181818182,0.05484022945165634,0.9847999811172485,0.015045245178043842,0.009800000116229057,0.18253207206726074,0.18252046406269073,1.0,1.0,0.9998243464980014
elementwise,1,grad_sr,producer,4,0,10,0.026131696111505683,0.9917090909090909,0.06931522488594055,0.9803999662399292,0.03750131279230118,0.013599999248981476,0.2043887823820114,0.20440657436847687,1.0,1.0,0.9998237077579942
elementwise,1,grad_sr,producer,4,0,11,0.02355401944247159,0.9926,0.05168980732560158,0.9860000014305115,0.017256541177630424,0.008200000040233135,0.17837625741958618,0.1783924251794815,1.0,1.0,0.9998241335846657
elementwise,1,grad_sr,producer,4,0,12,0.022486463512073864,0.9929272727272728,0.04721667245030403,0.9871999621391296,0.0003047143982257694,0.00279999990016222,0.023416845127940178,0.023229103535413742,1.0,1.0,0.9998237787291061
elementwise,1,grad_sr,producer,4,1,1,0.23466947798295454,0.9286909090909091,0.10306824743747711,0.9685999751091003,0.0631457045674324,0.02719999849796295,0.4644257128238678,0.46442288160324097,1.0,1.0,0.9998226431913154
elementwise,1,grad_sr,producer,4,1,2,0.07561793323863636,0.9768363636363636,0.07563420385122299,0.9787999987602234,0.051238249987363815,0.01979999989271164,0.40460389852523804,0.40460801124572754,1.0,1.0,0.9998231399890989
elementwise,1,grad_sr,producer,4,1,3,0.05817465376420455,0.9817454545454546,0.06855884939432144,0.9797999858856201,0.03233836591243744,0.016599999740719795,0.340597927570343,0.34057703614234924,1.0,1.0,0.9998225012490916
elementwise,1,grad_sr,producer,4,1,4,0.047547527521306816,0.9851818181818182,0.0631316527724266,0.9815999865531921,0.026761000975966454,0.015199999324977398,0.345569908618927,0.3455902338027954,1.0,1.0,0.999822927075763
elementwise,1,grad_sr,producer,4,1,5,0.040648814808238634,0.9873636363636363,0.05262994393706322,0.9851999878883362,0.025698460638523102,0.012600000016391277,0.2865888178348541,0.2866038382053375,1.0,1.0,0.9998252691224564
elementwise,1,grad_sr,producer,4,1,6,0.03651928045099432,0.9882909090909091,0.04965924844145775,0.9861999750137329,0.015696978196501732,0.009399999864399433,0.2279985100030899,0.22799940407276154,1.0,1.0,0.9998228561046512
elementwise,1,grad_sr,producer,4,1,7,0.032718536931818185,0.9898727272727272,0.046166617423295975,0.9871999621391296,0.01756473258137703,0.009999999776482582,0.23834437131881714,0.2383614182472229,1.0,1.0,0.9998242045557776
elementwise,1,grad_sr,producer,4,1,8,0.029641095525568182,0.9907818181818182,0.05015064775943756,0.98499995470047,0.025685548782348633,0.011599999852478504,0.25379619002342224,0.2538149356842041,1.0,1.0,0.9998237787291061
elementwise,1,grad_sr,producer,4,1,9,0.027310602361505683,0.9911272727272727,0.061603844165802,0.983199954032898,0.026143712922930717,0.012399999424815178,0.21479065716266632,0.21479840576648712,1.0,1.0,0.9998245594113372
elementwise,1,grad_sr,producer,4,1,10,0.02515559747869318,0.9919454545454546,0.04628579691052437,0.9883999824523926,0.022585909813642502,0.009599999524652958,0.18090924620628357,0.1808333843946457,1.0,1.0,0.9998232819313226
elementwise,1,grad_sr,producer,4,1,11,0.022774840198863635,0.9927818181818182,0.05339556932449341,0.9851999878883362,0.02147253416478634,0.01119999960064888,0.17640714347362518,0.17640504240989685,1.0,1.0,0.9998230690179869
elementwise,1,grad_sr,producer,4,1,12,0.01989046963778409,0.9941272727272727,0.05020294710993767,0.9863999485969543,7.848584209568799e-05,0.0011999999405816197,0.0137454429641366,0.013450794853270054,1.0,1.0,0.9998246303824492
elementwise,1,grad_sr,producer,4,2,1,0.22632950994318182,0.9314363636363636,0.08856286853551865,0.9745999574661255,0.05152779445052147,0.020800000056624413,0.4560432434082031,0.4560002088546753,1.0,1.0,0.9998225012490916
