format,block,target,bits,seed,vocab,step,train_loss,val_loss,val_ppl
elementwise,1,weight,4,0,65,3250,2.2808427810668945,2.329401248693466,10.271789444091503
elementwise,1,weight,4,0,65,3500,2.2757303714752197,2.3088515222072603,10.062861043569182
elementwise,1,weight,4,0,65,3750,2.2707271575927734,2.283151376247406,9.807539005935345
elementwise,1,weight,4,0,65,4000,2.2274985313415527,2.256261682510376,9.547331415484061
elementwise,1,weight,4,1,65,250,3.4413514137268066,3.3483138561248778,28.454714429038876
elementwise,1,weight,4,1,65,500,2.9584038257598877,2.9590511560440063,19.27966967592153
elementwise,1,weight,4,1,65,750,2.8228559494018555,2.8276717483997347,16.90605342123544
elementwise,1,weight,4,1,65,1000,2.691704273223877,2.7164179921150207,15.126043482490072
elementwise,1,weight,4,1,65,1250,2.652707099914551,2.6557499289512636,14.235657789227194
elementwise,1,weight,4,1,65,1500,2.609565496444702,2.6061709225177765,13.547078598827104
elementwise,1,weight,4,1,65,1750,2.580949306488037,2.572182375192642,13.094370109415562
elementwise,1,weight,4,1,65,2000,2.5262112617492676,2.5386523962020875,12.662595306276673
elementwise,1,weight,4,1,65,2250,2.399381637573242,2.433491677045822,11.398612951145868
elementwise,1,weight,4,1,65,2500,2.3516597747802734,2.3587567806243896,10.577792757648957
elementwise,1,weight,4,1,65,2750,2.3076930046081543,2.3229994595050814,10.20624164892759
elementwise,1,weight,4,1,65,3000,4.8214921951293945,4.042622852325439,56.97558554611944
elementwise,1,weight,4,1,65,3250,2.3719868659973145,2.3666659355163575,10.66178587843863
elementwise,1,weight,4,1,65,3500,2.340099334716797,2.344539487361908,10.428469179733346
elementwise,1,weight,4,1,65,3750,2.3118577003479004,2.3267701983451845,10.244799370588026
elementwise,1,weight,4,1,65,4000,2.284426212310791,2.3096859216690064,10.07126099337701
elementwise,1,weight,4,2,65,250,3.224470853805542,3.226792126893997,25.19869296978738
elementwise,1,weight,4,2,65,500,2.8997507095336914,2.9370442807674406,18.860018927191252
elementwise,1,weight,4,2,65,750,2.747732400894165,2.793222004175186,16.3335619155664
elementwise,1,weight,4,2,65,1000,2.721261739730835,2.7016568303108217,14.904405349772034
elementwise,1,weight,4,2,65,1250,2.6525092124938965,2.6392467617988586,14.002652301778127
elementwise,1,weight,4,2,65,1500,2.6209206581115723,2.59929341673851,13.454228143229907
elementwise,1,weight,4,2,65,1750,2.5419745445251465,2.5751917123794557,13.133834835875106
elementwise,1,weight,4,2,65,2000,2.5350942611694336,2.548235386610031,12.784524123884694
elementwise,1,weight,4,2,65,2250,2.4833717346191406,2.5049847781658174,12.24337259779508
elementwise,1,weight,4,2,65,2500,2.453092098236084,2.4486496269702913,11.572708689318086
elementwise,1,weight,4,2,65,2750,2.386737585067749,2.3963207364082337,10.982693727961472
elementwise,1,weight,4,2,65,3000,2.386627435684204,2.373023599386215,10.729785860775738
elementwise,1,weight,4,2,65,3250,2.3196487426757812,2.3505204021930695,10.491027858297064
elementwise,1,weight,4,2,65,3500,2.3031749725341797,2.330890065431595,10.287093645895396
elementwise,1,weight,4,2,65,3750,2.292267084121704,2.3083475828170776,10.057791249053263
elementwise,1,weight,4,2,65,4000,2.2586252689361572,2.2850591242313385,9.826267177336774
elementwise,1,weight,5,0,65,250,2.8882482051849365,2.8833458960056304,17.87397771196579
elementwise,1,weight,5,0,65,500,2.6608543395996094,2.711123824119568,15.046175271597088
elementwise,1,weight,5,0,65,750,2.587493419647217,2.6226490676403045,13.772158684157173
elementwise,1,weight,5,0,65,1000,2.5455689430236816,2.5119404911994936,12.328830851140275
elementwise,1,weight,5,0,65,1250,2.359738826751709,2.371271526813507,10.711002956568604
elementwise,1,weight,5,0,65,1500,2.286600112915039,2.29763143658638,9.950585927139104
elementwise,1,weight,5,0,65,1750,2.2245259284973145,2.253529506921768,9.521282031604109
elementwise,1,weight,5,0,65,2000,2.153038263320923,2.201288568973541,9.036650347645898
elementwise,1,weight,5,0,65,2250,2.105423927307129,2.1664143800735474,8.726936396916514
elementwise,1,weight,5,0,65,2500,2.0387258529663086,2.128380036354065,8.401246068653007
elementwise,1,weight,5,0,65,2750,2.001819133758545,2.0904991209506987,8.088951522079755
elementwise,1,weight,5,0,65,3000,1.975883960723877,2.0584078311920164,7.833487641414931
elementwise,1,weight,5,0,65,3250,1.8978545665740967,2.0347471952438356,7.6503178442539985
elementwise,1,weight,5,0,65,3500,1.8723896741867065,1.9986989349126816,7.379448707288276
elementwise,1,weight,5,0,65,3750,1.850197196006775,1.9784622609615325,7.231614095384262
elementwise,1,weight,5,0,65,4000,1.80269455909729,1.937995794415474,6.944818169842994
elementwise,1,weight,5,1,65,250,2.976991891860962,2.9238814294338225,18.61339400634355
elementwise,1,weight,5,1,65,500,2.714653730392456,2.7103344559669496,15.034302986437348
elementwise,1,weight,5,1,65,750,2.6299638748168945,2.6297539710998534,13.870356973636735
elementwise,1,weight,5,1,65,1000,2.5383028984069824,2.5667051434516908,13.02284526770357
elementwise,1,weight,5,1,65,1250,2.456977367401123,2.470313388109207,11.826152446525757
elementwise,1,weight,5,1,65,1500,2.371852397918701,2.368744134902954,10.683966234929935
elementwise,1,weight,5,1,65,1750,2.2941534519195557,2.296767848730087,9.941996431395362
elementwise,1,weight,5,1,65,2000,2.2292613983154297,2.243451625108719,9.425809564743002
elementwise,1,weight,5,1,65,2250,2.1512398719787598,2.2061994433403016,9.081137347827399
elementwise,1,weight,5,1,65,2500,2.1365280151367188,2.1609030842781065,8.678971963542537
elementwise,1,weight,5,1,65,2750,2.0604944229125977,2.125906229019165,8.380488689969676
elementwise,1,weight,5,1,65,3000,2.0078225135803223,2.0982373297214507,8.151788326294165
elementwise,1,weight,5,1,65,3250,1.9669439792633057,2.055214983224869,7.808516392238102
elementwise,1,weight,5,1,65,3500,1.9348207712173462,2.0240426808595657,7.568861659113025
elementwise,1,weight,5,1,65,3750,1.851617693901062,1.994901457428932,7.351478558597534
elementwise,1,weight,5,1,65,4000,1.843519926071167,1.9835211366415024,7.268290624840314
elementwise,1,weight,5,2,65,250,2.9220731258392334,2.9078860223293304,18.318033693217444
elementwise,1,weight,5,2,65,500,2.707622528076172,2.7195459485054014,15.173431161521844
elementwise,1,weight,5,2,65,750,2.5978634357452393,2.618289816379547,13.712253050769732
elementwise,1,weight,5,2,65,1000,2.5705466270446777,2.5510029256343842,12.819954798578335
elementwise,1,weight,5,2,65,1250,2.4525790214538574,2.4565735161304474,11.66477382550723
elementwise,1,weight,5,2,65,1500,2.3467040061950684,2.341253286600113,10.39425538386147
elementwise,1,weight,5,2,65,1750,2.2938432693481445,2.3225591361522673,10.201748591656719
elementwise,1,weight,5,2,65,2000,2.2032668590545654,2.2286312162876127,9.287145282262735
elementwise,1,weight,5,2,65,2250,2.1447601318359375,2.1949517250061037,8.97956755778683
elementwise,1,weight,5,2,65,2500,2.135244846343994,2.1611501932144166,8.681116880075821
elementwise,1,weight,5,2,65,2750,2.0986533164978027,2.128071141242981,8.398651365581566
elementwise,1,weight,5,2,65,3000,2.0618252754211426,2.1088100254535673,8.238431925046765
elementwise,1,weight,5,2,65,3250,1.9981745481491089,2.084096056222916,8.037322908974105
elementwise,1,weight,5,2,65,3500,1.936891794204712,2.063510501384735,7.873561500199141
elementwise,1,weight,5,2,65,3750,1.9326869249343872,2.0242081969976424,7.5701145315469205
elementwise,1,weight,5,2,65,4000,1.900355577468872,1.9988629549741745,7.3806591841875635
elementwise,1,weight,7,0,65,250,2.7028887271881104,2.6885916531085967,14.710943213303521
elementwise,1,weight,7,0,65,500,2.5184688568115234,2.531274312734604,12.569513426382528
elementwise,1,weight,7,0,65,750,2.317070484161377,2.353908807039261,10.526636001266812
elementwise,1,weight,7,0,65,1000,2.2448973655700684,2.233265459537506,9.330284053172038
elementwise,1,weight,7,0,65,1250,2.0929322242736816,2.159941577911377,8.670631087288326
elementwise,1,weight,7,0,65,1500,2.0223441123962402,2.0879310727119447,8.068205354351385
elementwise,1,weight,7,0,65,1750,1.9178129434585571,2.003606355190277,7.415751767843148
elementwise,1,weight,7,0,65,2000,1.7867010831832886,1.958581656217575,7.089264916234383
elementwise,1,weight,7,0,65,2250,1.7260442972183228,1.9012672543525695,6.694372541931806
elementwise,1,weight,7,0,65,2500,1.6490881443023682,1.8602928280830384,6.42561809739295
elementwise,1,weight,7,0,65,2750,1.632491111755371,1.838488471508026,6.287028053329939
elementwise,1,weight,7,0,65,3000,1.6160328388214111,1.811565700173378,6.1200220543724955
elementwise,1,weight,7,0,65,3250,1.52933931350708,1.7978411108255385,6.036601033958689
elementwise,1,weight,7,0,65,3500,1.5326948165893555,1.749876195192337,5.753890272628642
elementwise,1,weight,7,0,65,3750,1.5217773914337158,1.7449398070573807,5.7255568269351595
elementwise,1,weight,7,0,65,4000,1.4696698188781738,1.7244390577077866,5.609373612124007
elementwise,1,weight,7,1,65,250,2.7241978645324707,2.6957012593746184,14.815904903376486
elementwise,1,weight,7,1,65,500,2.567279100418091,2.5585864007472994,12.917544172346416
elementwise,1,weight,7,1,65,750,2.4376773834228516,2.432713919878006,11.38975104487223
elementwise,1,weight,7,1,65,1000,2.2181360721588135,2.2549886643886565,9.535185222380372
elementwise,1,weight,7,1,65,1250,2.1090660095214844,2.1613042652606964,8.682454500559844
elementwise,1,weight,7,1,65,1500,2.0309386253356934,2.112609547376633,8.269793569656775
elementwise,1,weight,7,1,65,1750,1.9467068910598755,2.048281931877136,7.754566780954106
elementwise,1,weight,7,1,65,2000,1.8621835708618164,1.9982312858104705,7.375998521526515
elementwise,1,weight,7,1,65,2250,1.7790930271148682,1.9436925292015075,6.984493860739222
elementwise,1,weight,7,1,65,2500,1.7349238395690918,1.885051244497299,6.586691965085509
elementwise,1,weight,7,1,65,2750,1.6298549175262451,1.8220116436481475,6.184286525970618
elementwise,1,weight,7,1,65,3000,1.6330490112304688,1.7898891508579253,5.988788577512153
elementwise,1,weight,7,1,65,3250,1.58028244972229,1.7697377502918243,5.869313933667894
elementwise,1,weight,7,1,65,3500,1.5766592025756836,1.7562781810760497,5.790844761773169
elementwise,1,weight,7,1,65,3750,1.5148446559906006,1.7499760150909425,5.754464654039113
elementwise,1,weight,7,1,65,4000,1.5061044692993164,1.7289093494415284,5.634505279705116
elementwise,1,weight,7,2,65,250,2.719465732574463,2.7042391538619994,14.942943083756688
elementwise,1,weight,7,2,65,500,2.5520992279052734,2.552109718322754,12.834151685870903
elementwise,1,weight,7,2,65,750,2.3941657543182373,2.4004178166389467,11.027783009443544
elementwise,1,weight,7,2,65,1000,2.275844097137451,2.271037369966507,9.689447143750549
elementwise,1,weight,7,2,65,1250,2.12266206741333,2.1836835920810698,8.878952533267062
elementwise,1,weight,7,2,65,1500,2.074018955230713,2.127126747369766,8.390723474803607
elementwise,1,weight,7,2,65,1750,1.9606287479400635,2.0641069233417513,7.878258865824533
elementwise,1,weight,7,2,65,2000,1.853576898574829,1.9992742598056794,7.383695509354512
elementwise,1,weight,7,2,65,2250,1.7842624187469482,1.9366357505321503,6.935379332441774
elementwise,1,weight,7,2,65,2500,1.7520794868469238,1.9111265540122986,6.760700804675665
elementwise,1,weight,7,2,65,2750,1.734588384628296,1.8719923675060273,6.5012363564968005
elementwise,1,weight,7,2,65,3000,1.6707298755645752,1.8528021425008774,6.377665635181984
elementwise,1,weight,7,2,65,3250,1.5910719633102417,1.7983323127031325,6.039566952093499
elementwise,1,weight,7,2,65,3500,1.5135917663574219,1.7748195976018906,5.899216807459131
elementwise,1,weight,7,2,65,3750,1.5687423944473267,1.7735309511423112,5.891619698650911
elementwise,1,weight,7,2,65,4000,1.5350730419158936,1.7481062173843385,5.743715022176613
elementwise,1,weight,10,0,65,250,2.663207769393921,2.650869923830032,14.166356938095962
elementwise,1,weight,10,0,65,500,2.4716620445251465,2.4816169857978823,11.96058889231135
elementwise,1,weight,10,0,65,750,2.2359471321105957,2.2883621513843537,9.858777265931936
elementwise,1,weight,10,0,65,1000,2.1749110221862793,2.181658947467804,8.860993995811814
elementwise,1,weight,10,0,65,1250,2.003634452819824,2.1047298908233643,8.204886495123247
elementwise,1,weight,10,0,65,1500,1.9205350875854492,2.0139108300209045,7.492562261526774
elementwise,1,weight,10,0,65,1750,1.8178755044937134,1.921725219488144,6.832736276499782
elementwise,1,weight,10,0,65,2000,1.6963460445404053,1.8787701427936554,6.545449941226154
elementwise,1,weight,10,0,65,2250,1.6504552364349365,1.833839938044548,6.257870415670662
elementwise,1,weight,10,0,65,2500,1.568192720413208,1.7977205038070678,6.0358730214088805
elementwise,1,weight,10,0,65,2750,1.5616455078125,1.7724348574876785,5.88516546954968
elementwise,1,weight,10,0,65,3000,1.5497151613235474,1.7512286812067033,5.7616775936849205
elementwise,1,weight,10,0,65,3250,1.464147925376892,1.7303506553173065,5.642632180539944
elementwise,1,weight,10,0,65,3500,1.4696104526519775,1.7072456151247024,5.513753543620389
elementwise,1,weight,10,0,65,3750,1.4524532556533813,1.701502400636673,5.482177634786738
elementwise,1,weight,10,0,65,4000,1.425997257232666,1.6803102970123291,5.367221145445247
elementwise,1,weight,10,1,65,250,2.678600788116455,2.6562236905097962,14.242403694497275
elementwise,1,weight,10,1,65,500,2.533290147781372,2.537077581882477,12.642669763497972
elementwise,1,weight,10,1,65,750,2.3917574882507324,2.374861937761307,10.74952897958646
elementwise,1,weight,10,1,65,1000,2.144192695617676,2.186882436275482,8.907400394911127
elementwise,1,weight,10,1,65,1250,2.0146403312683105,2.10635558962822,8.218236017503518
elementwise,1,weight,10,1,65,1500,1.9241886138916016,2.058379340171814,7.833264460539622
elementwise,1,weight,10,1,65,1750,1.8201630115509033,1.9746631026268004,7.204192171518613
elementwise,1,weight,10,1,65,2000,1.7339389324188232,1.9082322120666504,6.741161315376991
elementwise,1,weight,10,1,65,2250,1.6780717372894287,1.8639873564243317,6.449401632984391
elementwise,1,weight,10,1,65,2500,1.6422290802001953,1.8334243655204774,6.255270356960614
elementwise,1,weight,10,1,65,2750,1.5456984043121338,1.7887493759393691,5.981966594999779
elementwise,1,weight,10,1,65,3000,1.5702524185180664,1.75954312980175,5.8097824715016495
elementwise,1,weight,10,1,65,3250,1.5094929933547974,1.7477544844150543,5.741695123490446
elementwise,1,weight,10,1,65,3500,1.4989854097366333,1.7269723415374756,5.623601761952101
elementwise,1,weight,10,1,65,3750,1.4530134201049805,1.7030740141868592,5.49080027339513
elementwise,1,weight,10,1,65,4000,1.4425698518753052,1.6901782900094986,5.420447030538125
elementwise,1,weight,10,2,65,250,2.668229103088379,2.660364603996277,14.30150253317668
elementwise,1,weight,10,2,65,500,2.5019614696502686,2.497814732789993,12.155901023035035
elementwise,1,weight,10,2,65,750,2.316944122314453,2.328008896112442,10.257497443608095
elementwise,1,weight,10,2,65,1000,2.204265594482422,2.221775788068771,9.22369566008183
elementwise,1,weight,10,2,65,1250,2.0487093925476074,2.13893518447876,8.490392112534852
elementwise,1,weight,10,2,65,1500,1.9855884313583374,2.07515464425087,7.965778225595802
elementwise,1,weight,10,2,65,1750,1.873152256011963,2.00206715464592,7.404346218650805
elementwise,1,weight,10,2,65,2000,1.7656729221343994,1.9387216091156005,6.949860650692367
elementwise,1,weight,10,2,65,2250,1.7107642889022827,1.8758626878261566,6.526446978795248
elementwise,1,weight,10,2,65,2500,1.6696300506591797,1.8479999721050262,6.347112417667615
elementwise,1,weight,10,2,65,2750,1.667098879814148,1.8189813911914825,6.165574941263488
elementwise,1,weight,10,2,65,3000,1.5959346294403076,1.8010150253772736,6.05579112757242
elementwise,1,weight,10,2,65,3250,1.5276076793670654,1.7557469576597213,5.787769346374053
elementwise,1,weight,10,2,65,3500,1.4339025020599365,1.747156023979187,5.738259974127244
elementwise,1,weight,10,2,65,3750,1.5097037553787231,1.7335886746644973,5.6609327455115706
elementwise,1,weight,10,2,65,4000,1.4763647317886353,1.7028196185827256,5.489403615601736
elementwise,1,weight,23,0,65,250,2.6581006050109863,2.6453730046749113,14.088699253833473
elementwise,1,weight,23,0,65,500,2.4631059169769287,2.475398725271225,11.88644559460407
elementwise,1,weight,23,0,65,750,2.226069927215576,2.2766302943229677,9.743791318449913
elementwise,1,weight,23,0,65,1000,2.1595544815063477,2.167546409368515,8.736821138426022
elementwise,1,weight,23,0,65,1250,1.9832907915115356,2.093884509801865,8.116382173893415
elementwise,1,weight,23,0,65,1500,1.889467477798462,1.9934910863637925,7.341117554100431
elementwise,1,weight,23,0,65,1750,1.793039321899414,1.9064382642507554,6.729078864642089
elementwise,1,weight,23,0,65,2000,1.6837118864059448,1.8686870843172074,6.47978340283561
elementwise,1,weight,23,0,65,2250,1.6407625675201416,1.8297658801078795,6.232427352485685
elementwise,1,weight,23,0,65,2500,1.5606486797332764,1.788662165403366,5.98144492723447
elementwise,1,weight,23,0,65,2750,1.5504417419433594,1.7703080922365189,5.872662404386727
elementwise,1,weight,23,0,65,3000,1.5302693843841553,1.739296978712082,5.69333947655586
elementwise,1,weight,23,0,65,3250,1.450817346572876,1.72219557762146,5.59680320013538
elementwise,1,weight,23,0,65,3500,1.457176685333252,1.7049243927001954,5.500969738019855
elementwise,1,weight,23,0,65,3750,1.4399348497390747,1.7029265314340591,5.489990534768443
elementwise,1,weight,23,0,65,4000,1.4101834297180176,1.6823050856590271,5.377938302928742
elementwise,1,weight,23,1,65,250,2.673381805419922,2.6517018616199493,14.178147369550928
elementwise,1,weight,23,1,65,500,2.529177188873291,2.5342400550842283,12.606846697733147
elementwise,1,weight,23,1,65,750,2.3803110122680664,2.362356513738632,10.615938604757368
elementwise,1,weight,23,1,65,1000,2.1344823837280273,2.179703015089035,8.843679429327919
elementwise,1,weight,23,1,65,1250,2.0037291049957275,2.0979715526103973,8.14962205542824
elementwise,1,weight,23,1,65,1500,1.9096581935882568,2.045552611351013,7.733430939031663
elementwise,1,weight,23,1,65,1750,1.8012681007385254,1.9652632415294646,7.136791042693782
elementwise,1,weight,23,1,65,2000,1.7208590507507324,1.8958221912384032,6.6580203208167354
elementwise,1,weight,23,1,65,2250,1.66311776638031,1.853820526599884,6.384163856734772
elementwise,1,weight,23,1,65,2500,1.6311373710632324,1.8214857965707778,6.181035391849923
elementwise,1,weight,23,1,65,2750,1.5347405672073364,1.783626878261566,5.951402334518643
elementwise,1,weight,23,1,65,3000,1.563274621963501,1.7531583786010743,5.77280662229996
elementwise,1,weight,23,1,65,3250,1.5047143697738647,1.735193133354187,5.670022768580079
elementwise,1,weight,23,1,65,3500,1.4958550930023193,1.717447704076767,5.570293268986548
elementwise,1,weight,23,1,65,3750,1.4442994594573975,1.7061186015605927,5.507542968945889
elementwise,1,weight,23,1,65,4000,1.4383935928344727,1.6842741817235947,5.388538412968989
elementwise,1,weight,23,2,65,250,2.6631789207458496,2.65419397354126,14.213524963785117
elementwise,1,weight,23,2,65,500,2.493088483810425,2.4890500724315645,12.049824221845636
elementwise,1,weight,23,2,65,750,2.3059511184692383,2.3171472251415253,10.146686765367773
elementwise,1,weight,23,2,65,1000,2.189718008041382,2.211251050233841,9.127127748766721
elementwise,1,weight,23,2,65,1250,2.036963939666748,2.1346171140670775,8.453809042549329
elementwise,1,weight,23,2,65,1500,1.9690532684326172,2.066171205043793,7.894538608651801
elementwise,1,weight,23,2,65,1750,1.8584318161010742,1.9891620397567749,7.30940620354265
elementwise,1,weight,23,2,65,2000,1.7503323554992676,1.9277804762125015,6.874235767016243
elementwise,1,weight,23,2,65,2250,1.6914478540420532,1.8668571263551712,6.467936514565097
elementwise,1,weight,23,2,65,2500,1.6537342071533203,1.8356610357761383,6.269276992382318
elementwise,1,weight,23,2,65,2750,1.6510605812072754,1.812400260567665,6.125131714254551
elementwise,1,weight,23,2,65,3000,1.5966441631317139,1.8089871764183045,6.1042617600026645
elementwise,1,weight,23,2,65,3250,1.5089302062988281,1.7573457777500152,5.797030349649301
elementwise,1,weight,23,2,65,3500,1.423097848892212,1.7420515149831772,5.709043605514553
elementwise,1,weight,23,2,65,3750,1.4930675029754639,1.7153448939323426,5.558592306555973
elementwise,1,weight,23,2,65,4000,1.4650144577026367,1.703778088092804,5.4946675638597755
elementwise,1,both,1,0,65,250,19.31270980834961,19.248338747024537,228795407.92817965
elementwise,1,both,1,0,65,500,11.197248458862305,11.148415684700012,69453.70431992882
elementwise,1,both,1,0,65,750,7.463588237762451,7.49530040025711,1799.5652739759018
elementwise,1,both,1,0,65,1000,5.319441318511963,5.300751578807831,200.48743547197267
elementwise,1,both,1,0,65,1250,4.194555282592773,4.178948283195496,65.29714298592815
elementwise,1,both,1,0,65,1500,3.6761739253997803,3.6993347346782683,40.4204051196771
elementwise,1,both,1,0,65,1750,3.501070976257324,3.517237442731857,33.691225843509514
elementwise,1,both,1,0,65,2000,3.4298110008239746,3.453206354379654,31.60155582596177
elementwise,1,both,1,0,65,2250,3.3710412979125977,3.410636913776398,30.284526750405178
elementwise,1,both,1,0,65,2500,3.3739538192749023,3.3907987475395203,29.68965734267611
elementwise,1,both,1,0,65,2750,3.3319101333618164,3.3624555706977843,28.85997164079437
elementwise,1,both,1,0,65,3000,3.31251859664917,3.350291484594345,28.511042962481522
elementwise,1,both,1,0,65,3250,3.3029184341430664,3.342039519548416,28.276738896588096
elementwise,1,both,1,0,65,3500,3.2929515838623047,3.3238766193389893,27.767787319579753
elementwise,1,both,1,0,65,3750,3.282100200653076,3.3224989473819733,27.72955875693696
elementwise,1,both,1,0,65,4000,3.2956299781799316,3.32028933763504,27.668354896854055
elementwise,1,both,1,1,65,250,19.87085723876953,19.75591034889221,380086854.4432535
elementwise,1,both,1,1,65,500,11.49563980102539,11.478810572624207,96646.04593489903
elementwise,1,both,1,1,65,750,7.975815296173096,7.977152478694916,2913.6226379487184
elementwise,1,both,1,1,65,1000,5.352828025817871,5.34164342880249,208.85566781882184
elementwise,1,both,1,1,65,1250,4.164386749267578,4.169051659107208,64.65410888951253
elementwise,1,both,1,1,65,1500,3.7071805000305176,3.7243339002132414,41.44361796366376
elementwise,1,both,1,1,65,1750,3.5228190422058105,3.5112382411956786,33.48971045975817
elementwise,1,both,1,1,65,2000,3.4135942459106445,3.4405792117118836,31.205027252145904
elementwise,1,both,1,1,65,2250,3.385406255722046,3.401595652103424,30.011950492844125
elementwise,1,both,1,1,65,2500,3.348118782043457,3.376167666912079,29.25842794105885
elementwise,1,both,1,1,65,2750,3.3403897285461426,3.3561998665332795,28.67999572099766
elementwise,1,both,1,1,65,3000,3.284576892852783,3.3431277751922606,28.30752796743326
elementwise,1,both,1,1,65,3250,3.29278302192688,3.331688266992569,27.985548921342588
elementwise,1,both,1,1,65,3500,3.284503936767578,3.334153950214386,28.05463756011743
elementwise,1,both,1,1,65,3750,3.277287483215332,3.330051636695862,27.939784384137237
elementwise,1,both,1,1,65,4000,3.23502779006958,3.3218575954437255,27.711780052494134
elementwise,1,both,1,2,65,250,19.12735939025879,19.002815103530885,178985455.0019015
elementwise,1,both,1,2,65,500,11.190400123596191,11.211250686645508,73957.85527574073
elementwise,1,both,1,2,65,750,7.506111145019531,7.408433187007904,1649.839331009999
elementwise,1,both,1,2,65,1000,5.231564521789551,5.24709597826004,190.01366265012328
elementwise,1,both,1,2,65,1250,4.1627044677734375,4.141592645645142,62.902923781898195
elementwise,1,both,1,2,65,1500,3.77504563331604,3.775005668401718,43.59775544461495
elementwise,1,both,1,2,65,1750,3.463834762573242,3.514089125394821,33.58532197005654
elementwise,1,both,1,2,65,2000,3.452133893966675,3.469714266061783,32.127561198532234
elementwise,1,both,1,2,65,2250,3.3530869483947754,3.4168287813663483,30.47262627277068
elementwise,1,both,1,2,65,2500,3.373917579650879,3.3932603359222413,29.762831083143354
elementwise,1,both,1,2,65,2750,3.326521873474121,3.3650123953819273,28.933855943022436
elementwise,1,both,1,2,65,3000,3.3295931816101074,3.355671340227127,28.664841593828964
elementwise,1,both,1,2,65,3250,3.310474395751953,3.3364101886749267,28.118006973748805
elementwise,1,both,1,2,65,3500,3.332188129425049,3.332051914930344,27.99572765912166
elementwise,1,both,1,2,65,3750,3.28965425491333,3.3357557475566866,28.099611413884162
elementwise,1,both,1,2,65,4000,3.2791671752929688,3.3295765042304994,27.926512438716863
elementwise,1,both,2,0,65,250,9.515125274658203,9.490044522285462,13227.384226907814
elementwise,1,both,2,0,65,500,5.9176859855651855,5.940331530570984,380.06091046437876
elementwise,1,both,2,0,65,750,4.4612274169921875,4.516530525684357,91.51752881516214
elementwise,1,both,2,0,65,1000,3.9263744354248047,3.9457857728004457,51.71695993069212
elementwise,1,both,2,0,65,1250,3.6851603984832764,3.705034387111664,40.65144517862908
elementwise,1,both,2,0,65,1500,3.5393590927124023,3.560524195432663,35.18163436437879
elementwise,1,both,2,0,65,1750,3.4816160202026367,3.5009190022945402,33.14589912339132
elementwise,1,both,2,0,65,2000,3.3900997638702393,3.414650189876556,30.40631113153146
elementwise,1,both,2,0,65,2250,3.346590995788574,3.382030153274536,29.430458847564964
elementwise,1,both,2,0,65,2500,3.3596699237823486,3.3673051059246064,29.000269003453468
elementwise,1,both,2,0,65,2750,3.319845676422119,3.3461892366409303,28.3943231652978
elementwise,1,both,2,0,65,3000,3.2854888439178467,3.3261871874332427,27.832020862418624
elementwise,1,both,2,0,65,3250,3.2626261711120605,3.309644114971161,27.37538124974913
elementwise,1,both,2,0,65,3500,3.22336745262146,3.2512375891208647,25.822277520036522
elementwise,1,both,2,0,65,3750,3.004826784133911,3.045379775762558,21.018011818827283
elementwise,1,both,2,0,65,4000,2.9802346229553223,2.993159544467926,19.948611550902275
elementwise,1,both,2,1,65,250,9.949766159057617,9.875793194770813,19453.712303563447
elementwise,1,both,2,1,65,500,6.207907676696777,6.205278599262238,495.3569427965829
elementwise,1,both,2,1,65,750,4.553118705749512,4.568537425994873,96.40301007706883
elementwise,1,both,2,1,65,1000,3.9484705924987793,3.9618003189563753,52.551850929432156
elementwise,1,both,2,1,65,1250,3.6695938110351562,3.6799210786819456,39.64326525036329
elementwise,1,both,2,1,65,1500,3.5264549255371094,3.5391490340232847,34.43760149125539
elementwise,1,both,2,1,65,1750,3.452080726623535,3.443489807844162,31.29598478988966
elementwise,1,both,2,1,65,2000,3.3577005863189697,3.380495864152908,29.38533863728577
elementwise,1,both,2,1,65,2250,3.3444571495056152,3.3525191843509674,28.574627803621905
elementwise,1,both,2,1,65,2500,3.296780586242676,3.3280446946620943,27.883767086978732
elementwise,1,both,2,1,65,2750,3.282201051712036,3.302927702665329,27.192132976588155
elementwise,1,both,2,1,65,3000,3.228578567504883,3.279472714662552,26.561763378377453
elementwise,1,both,2,1,65,3250,3.2234277725219727,3.260369575023651,26.059166180040176
elementwise,1,both,2,1,65,3500,3.156106948852539,3.193618822097778,24.376482172149455
elementwise,1,both,2,1,65,3750,3.049894332885742,3.084112650156021,21.84807135534844
elementwise,1,both,2,1,65,4000,2.894923210144043,2.9628695428371428,19.353427640590812
elementwise,1,both,2,2,65,250,9.697091102600098,9.675595259666443,15924.200254257392
elementwise,1,both,2,2,65,500,6.057485580444336,6.145481467247009,466.6042496533587
elementwise,1,both,2,2,65,750,4.538985729217529,4.570009970664978,96.54507238661778
elementwise,1,both,2,2,65,1000,3.9829154014587402,3.9857968747615815,53.82816669923784
elementwise,1,both,2,2,65,1250,3.7273175716400146,3.7192584693431856,41.23380663751974
elementwise,1,both,2,2,65,1500,3.5665950775146484,3.568000668287277,35.44565463905184
elementwise,1,both,2,2,65,1750,3.412907838821411,3.468672144412994,32.09409781097325
elementwise,1,both,2,2,65,2000,3.4040956497192383,3.420853930711746,30.595530332122948
elementwise,1,both,2,2,65,2250,3.3174057006835938,3.3755506455898283,29.240380435584107
elementwise,1,both,2,2,65,2500,3.327014684677124,3.342941242456436,28.30224817923904
elementwise,1,both,2,2,65,2750,3.292039394378662,3.3215026795864104,27.70194644747348
