bits,target,seed,loss,baseline,ratio,predict_zero,r2
1,input,0,0.09691676497459412,0.013663075864315033,7.093334322157979,8.965968132019043,0.989190596760155
1,input,1,0.1319182813167572,0.010934211313724518,12.064727627055701,12.691564559936523,0.9896058298648865
1,input,2,0.26122817397117615,0.017455827444791794,14.965098320166854,25.280773162841797,0.9896669230688271
1,input,3,0.1717752069234848,0.012325681746006012,13.936365587173016,16.42084312438965,0.9895391968839682
1,input,4,0.14286312460899353,0.02263081818819046,6.312768872119013,13.080814361572266,0.9890784227449413
1,input,5,0.11300089210271835,0.013845410197973251,8.161613884091343,10.768573760986328,0.9895064198276552
1,input,6,0.18530802428722382,0.0095467958599329,19.410494055387318,19.657512664794922,0.990573170296408
1,input,7,0.07092240452766418,0.012847610749304295,5.5202796777996,6.36583137512207,0.9888588936230966
1,input,8,0.11341897398233414,0.01875096559524536,6.048700447250222,10.376636505126953,0.9890697747843152
1,input,9,0.07033681869506836,0.009464801289141178,7.431409973262166,6.451923370361328,0.9890983177174454
2,input,0,0.03716520220041275,0.013663075864315033,2.7201197277605793,8.965968132019043,0.9958548589897739
2,input,1,0.039305247366428375,0.010934211313724518,3.594703471396497,12.691564559936523,0.9969030416084
2,input,2,0.07571092247962952,0.017455827444791794,4.337286371504492,25.280773162841797,0.9970051975075307
2,input,3,0.05263378471136093,0.012325681746006012,4.270253426624151,16.42084312438965,0.9967946965747949
2,input,4,0.052368782460689545,0.02263081818819046,2.3140472441255957,13.080814361572266,0.9959965197109949
2,input,5,0.03871477395296097,0.013845410197973251,2.796217186734431,10.768573760986328,0.9964048373710155
2,input,6,0.05557664483785629,0.0095467958599329,5.821497144513879,19.657512664794922,0.997172752942574
2,input,7,0.029937876388430595,0.012847610749304295,2.330229096491871,6.36583137512207,0.9952970987410334
2,input,8,0.042096782475709915,0.01875096559524536,2.2450461157255974,10.376636505126953,0.9959431187114524
2,input,9,0.025727180764079094,0.009464801289141178,2.718195551933615,6.451923370361328,0.9960124788706785
3,input,0,0.019116761162877083,0.013663075864315033,1.3991550184395802,8.965968132019043,0.9978678530994765
3,input,1,0.01872488670051098,0.010934211313724518,1.7125045568680093,12.691564559936523,0.9985246195130567
3,input,2,0.0328114777803421,0.017455827444791794,1.8796861898478434,25.280773162841797,0.9987021173138577
3,input,3,0.02220119722187519,0.012325681746006012,1.8012145436960694,16.42084312438965,0.9986479867657404
3,input,4,0.031292982399463654,0.02263081818819046,1.3827596571737477,13.080814361572266,0.9976077190964965
3,input,5,0.020683085545897484,0.013845410197973251,1.4938586325831762,10.768573760986328,0.9980793105934946
3,input,6,0.02099161595106125,0.0095467958599329,2.198812696850605,19.657512664794922,0.9989321326502993
3,input,7,0.01687883585691452,0.012847610749304295,1.3137723570764719,6.36583137512207,0.9973485260820955
3,input,8,0.025390837341547012,0.01875096559524536,1.3541082571227856,10.376636505126953,0.9975530763432832
3,input,9,0.013640083372592926,0.009464801289141178,1.4411378491635092,6.451923370361328,0.9978858888133649
4,input,0,0.014996480196714401,0.013663075864315033,1.0975918120956885,8.965968132019043,0.9983273997881881
4,input,1,0.012879184447228909,0.010934211313724518,1.1778795998814362,12.691564559936523,0.9989852169615175
4,input,2,0.02128639630973339,0.017455827444791794,1.2194435570044835,25.280773162841797,0.9991580005812076
4,input,3,0.014822212979197502,0.012325681746006012,1.202547111359618,16.42084312438965,0.9990973537188732
4,input,4,0.024346765130758286,0.02263081818819046,1.0758234602168855,13.080814361572266,0.9981387424010632
4,input,5,0.015145830810070038,0.013845410197973251,1.093924310908979,10.768573760986328,0.9985935156181088
4,input,6,0.013334451243281364,0.0095467958599329,1.396746242291085,19.657512664794922,0.9993216613174483
4,input,7,0.013579708524048328,0.012847610749304295,1.0569831845803452,6.36583137512207,0.997866781615184
4,input,8,0.019872037693858147,0.01875096559524536,1.059787432968095,10.376636505126953,0.9980849249480754
4,input,9,0.010661795735359192,0.009464801289141178,1.1264679954339145,6.451923370361328,0.9983475011832383
5,input,0,0.013885721564292908,0.013663075864315033,1.016295430266868,8.965968132019043,0.9984512858667538
5,input,1,0.011322472244501114,0.010934211313724518,1.0355088190301622,12.691564559936523,0.999107874195413
5,input,2,0.018225792795419693,0.017455827444791794,1.044109358497218,25.280773162841797,0.9992790650555653
5,input,3,0.01298311073333025,0.012325681746006012,1.0533381439559941,16.42084312438965,0.9992093517589211
5,input,4,0.02326062321662903,0.02263081818819046,1.0278295297678288,13.080814361572266,0.9982217756040509
5,input,5,0.01429031603038311,0.013845410197973251,1.0321338137366984,10.768573760986328,0.9986729611230267
5,input,6,0.010629856027662754,0.0095467958599329,1.1134475046518348,19.657512664794922,0.9994592471484605
5,input,7,0.013094593770802021,0.012847610749304295,1.0192240430004544,6.36583137512207,0.9979429876477759
5,input,8,0.01908460631966591,0.01875096559524536,1.0177932556446665,10.376636505126953,0.9981608099782394
5,input,9,0.00970645435154438,0.009464801289141178,1.0255317628992853,6.451923370361328,0.998495571972207
7,input,0,0.013704374432563782,0.013663075864315033,1.0030226406307683,8.965968132019043,0.9984715120296243
7,input,1,0.010945340618491173,0.010934211313724518,1.0010178424805716,12.691564559936523,0.9991375893360663
7,input,2,0.017529599368572235,0.017455827444791794,1.0042262060629186,25.280773162841797,0.999306603510278
7,input,3,0.012208502739667892,0.012325681746006012,0.9904931014159853,16.42084312438965,0.9992565240014056
7,input,4,0.0227027777582407,0.02263081818819046,1.0031797157951536,13.080814361572266,0.9982644216842542
7,input,5,0.01389472559094429,0.013845410197973251,1.0035618585701604,10.768573760986328,0.9987096967621392
7,input,6,0.009634599089622498,0.0095467958599329,1.009197141216573,19.657512664794922,0.9995098769995007
7,input,7,0.012850640341639519,0.012847610749304295,1.0002358097855188,6.36583137512207,0.9979813099681119
7,input,8,0.018699947744607925,0.01875096559524536,0.9972791880834995,10.376636505126953,0.9981978796563444
7,input,9,0.009493615478277206,0.009464801289141178,1.0030443522537642,6.451923370361328,0.9985285604100804
10,input,0,0.013669854030013084,0.013663075864315033,1.0004960936882268,8.965968132019043,0.9984753621885856
10,input,1,0.010931743308901787,0.010934211313724518,0.9997742859771117,12.691564559936523,0.9991386607019744
10,input,2,0.01746593788266182,0.017455827444791794,1.0005792012954988,25.280773162841797,0.9993091216882427
10,input,3,0.012325320392847061,0.012325681746006012,0.9999706829069258,16.42084312438965,0.9992494100150959
10,input,4,0.022623904049396515,0.02263081818819046,0.999694481271669,13.080814361572266,0.9982704514089078
10,input,5,0.013846877962350845,0.013845410197973251,1.0001060108986737,10.768573760986328,0.9987141400272971
10,input,6,0.00954372063279152,0.0095467958599329,0.9996778786111593,19.657512664794922,0.9995145000898367
10,input,7,0.01285148411989212,0.012847610749304295,1.0003014856741388,6.36583137512207,0.9979811774201063
10,input,8,0.018740301951766014,0.01875096559524536,0.9994313016348315,10.376636505126953,0.9981939907076338
10,input,9,0.009461385197937489,0.009464801289141178,0.9996390741760623,6.451923370361328,0.9985335558631399
23,input,0,0.013663075864315033,0.013663075864315033,1.0,8.965968132019043,0.9984761181767396
23,input,1,0.010934211313724518,0.010934211313724518,1.0,12.691564559936523,0.999138466241724
23,input,2,0.017455827444791794,0.017455827444791794,1.0,25.280773162841797,0.9993095216142183
23,input,3,0.012325681746006012,0.012325681746006012,1.0,16.42084312438965,0.9992493880093344
23,input,4,0.02263081818819046,0.02263081818819046,1.0,13.080814361572266,0.9982699228379333
23,input,5,0.013845410197973251,0.013845410197973251,1.0,10.768573760986328,0.998714276328019
23,input,6,0.0095467958599329,0.0095467958599329,1.0,19.657512664794922,0.9995143436495386
23,input,7,0.012847610749304295,0.012847610749304295,1.0,6.36583137512207,0.99798178588275
23,input,8,0.01875096559524536,0.01875096559524536,1.0,10.376636505126953,0.9981929630486738
23,input,9,0.009464801289141178,0.009464801289141178,1.0,6.451923370361328,0.9985330263944826
1,weight,0,8.540661811828613,0.013663075864315033,625.0907113920779,8.965968132019043,0.04743562702075488
1,weight,1,11.3727445602417,0.010934211313724518,1040.1065274791918,12.691564559936523,0.10391311437345907
1,weight,2,22.9537353515625,0.017455827444791794,1314.9611740926719,25.280773162841797,0.09204773114691067
1,weight,3,15.420987129211426,0.012325681746006012,1251.1265053722818,16.42084312438965,0.06088944322798817
1,weight,4,11.689924240112305,0.02263081818819046,516.5488999515055,13.080814361572266,0.10633054510321638
1,weight,5,8.85538387298584,0.013845410197973251,639.5898529811799,10.768573760986328,0.17766418566326958
1,weight,6,17.8303165435791,0.0095467958599329,1867.6754803579117,19.657512664794922,0.09295154236314884
1,weight,7,5.3939337730407715,0.012847610749304295,419.8394455041266,6.36583137512207,0.1526741041051628
1,weight,8,9.519664764404297,0.01875096559524536,507.68930890781303,10.376636505126953,0.08258665901029094
1,weight,9,5.2337141036987305,0.009464801289141178,552.9660838947872,6.451923370361328,0.188813350180006
2,weight,0,8.120306015014648,0.013663075864315033,594.3248866986908,8.965968132019043,0.09431910804862076
2,weight,1,9.911931991577148,0.010934211313724518,906.5063503149776,12.691564559936523,0.21901417711208315
2,weight,2,17.565013885498047,0.017455827444791794,1006.255013751229,25.280773162841797,0.30520266242033023
2,weight,3,12.314815521240234,0.012325681746006012,999.1184078098318,16.42084312438965,0.25004974300319505
2,weight,4,10.152338027954102,0.02263081818819046,448.6067601944653,13.080814361572266,0.22387568943881653
2,weight,5,7.521313190460205,0.013845410197973251,543.2351286754368,10.768573760986328,0.30154973561036336
2,weight,6,15.465391159057617,0.0095467958599329,1619.9562016366733,19.657512664794922,0.213257983205834
2,weight,7,4.934536457061768,0.012847610749304295,384.08203309934305,6.36583137512207,0.22484021861682701
2,weight,8,9.007722854614258,0.01875096559524536,480.3871464037204,10.376636505126953,0.13192267550630055
2,weight,9,4.7877278327941895,0.009464801289141178,505.8455731434189,6.451923370361328,0.25793789573076387
3,weight,0,5.501491546630859,0.013663075864315033,402.65395590750927,8.965968132019043,0.38640295552868753
3,weight,1,4.896225929260254,0.010934211313724518,447.78958342560634,12.691564559936523,0.6142141572744959
3,weight,2,3.7788259983062744,0.017455827444791794,216.47933965076766,25.280773162841797,0.8505256950028541
3,weight,3,3.3946847915649414,0.012325681746006012,275.4155803726595,16.42084312438965,0.7932697629561503
3,weight,4,6.366079807281494,0.02263081818819046,281.30135438954363,13.080814361572266,0.5133269511122154
3,weight,5,4.463212490081787,0.013845410197973251,322.3604375936172,10.768573760986328,0.5855335544757426
3,weight,6,3.8273847103118896,0.0095467958599329,400.9077774853343,19.657512664794922,0.8052965919148847
3,weight,7,3.5919923782348633,0.012847610749304295,279.5844650282055,6.36583137512207,0.43573868571628893
3,weight,8,4.800844669342041,0.01875096559524536,256.03186379689055,10.376636505126953,0.5373409614020873
3,weight,9,3.2682247161865234,0.009464801289141178,345.30304613326723,6.451923370361328,0.4934495454177267
4,weight,0,1.26044762134552,0.013663075864315033,92.25211320369915,8.965968132019043,0.8594186815315302
4,weight,1,0.8400610089302063,0.010934211313724518,76.82867879787267,12.691564559936523,0.9338094996118896
4,weight,2,0.0593293234705925,0.017455827444791794,3.398826189032608,25.280773162841797,0.9976531839794442
4,weight,3,0.3320193290710449,0.012325681746006012,26.937197950825865,16.42084312438965,0.9797806162231767
4,weight,4,0.6371133327484131,0.02263081818819046,28.152465697456787,13.080814361572266,0.9512940620409635
4,weight,5,0.6271644234657288,0.013845410197973251,45.29764120369187,10.768573760986328,0.9417597504195129
4,weight,6,0.1658400297164917,0.0095467958599329,17.371276410393186,19.657512664794922,0.9915635292956724
4,weight,7,1.4305074214935303,0.012847610749304295,111.34423741558274,6.36583137512207,0.7752834881734361
4,weight,8,1.0370872020721436,0.01875096559524536,55.30846914545645,10.376636505126953,0.900055552532872
4,weight,9,0.8372050523757935,0.009464801289141178,88.45458312329346,6.451923370361328,0.8702394612710802
5,weight,0,0.06500115245580673,0.013663075864315033,4.757431862438496,8.965968132019043,0.9927502360594305
5,weight,1,0.12106165289878845,0.010934211313724518,11.071823053834072,12.691564559936523,0.9904612506734636
5,weight,2,0.15485349297523499,0.017455827444791794,8.871163138212497,25.280773162841797,0.9938746535963211
5,weight,3,0.13098859786987305,0.012325681746006012,10.627290284557146,16.42084312438965,0.9920230284841272
5,weight,4,0.1294415295124054,0.02263081818819046,5.719701711003646,13.080814361572266,0.9901044746959586
5,weight,5,0.1495264768600464,0.013845410197973251,10.799714470137888,10.768573760986328,0.9861145514551083
5,weight,6,0.21576501429080963,0.0095467958599329,22.60077804704689,19.657512664794922,0.9890237886160833
5,weight,7,0.07288232445716858,0.012847610749304295,5.672830993974128,6.36583137512207,0.9885510124031881
5,weight,8,0.08249402046203613,0.01875096559524536,4.3994545263820415,10.376636505126953,0.9920500231051481
5,weight,9,0.05322176590561867,0.009464801289141178,5.623125544820385,6.451923370361328,0.9917510232452377
7,weight,0,0.09183791279792786,0.013663075864315033,6.721613325575422,8.965968132019043,0.9897570556301714
7,weight,1,0.09050390124320984,0.010934211313724518,8.27713116625158,12.691564559936523,0.9928689720785959
7,weight,2,0.15106423199176788,0.017455827444791794,8.654086004776596,25.280773162841797,0.994024540665006
7,weight,3,0.1393214911222458,0.012325681746006012,11.303349704562283,16.42084312438965,0.9915155701770688
7,weight,4,0.12437940388917923,0.02263081818819046,5.496018873682821,13.080814361572266,0.9904914632643538
7,weight,5,0.10707399994134903,0.013845410197973251,7.733537570235583,10.768573760986328,0.9900568076777939
7,weight,6,0.16309121251106262,0.0095467958599329,17.083345543769585,19.657512664794922,0.991703364749542
7,weight,7,0.07674791663885117,0.012847610749304295,5.973711232106492,6.36583137512207,0.9879437716589878
7,weight,8,0.10222280025482178,0.01875096559524536,5.451601931408917,10.376636505126953,0.9901487538660225
7,weight,9,0.0696244165301323,0.009464801289141178,7.356141392002738,6.451923370361328,0.9892087347394777
10,weight,0,0.025271262973546982,0.013663075864315033,1.8496027705994076,8.965968132019043,0.9971814239576317
10,weight,1,0.024275287985801697,0.010934211313724518,2.2201224477280395,12.691564559936523,0.998087289563776
10,weight,2,0.030051907524466515,0.017455827444791794,1.7215974218072916,25.280773162841797,0.9988112741912246
10,weight,3,0.02630702033638954,0.012325681746006012,2.134325782418811,16.42084312438965,0.9983979494757297
10,weight,4,0.03966425359249115,0.02263081818819046,1.7526654698321655,13.080814361572266,0.9969677534979005
10,weight,5,0.02823464758694172,0.013845410197973251,2.0392785178061987,10.768573760986328,0.9973780513358943
10,weight,6,0.021856578066945076,0.0095467958599329,2.289415044337053,19.657512664794922,0.9988881310448758
10,weight,7,0.024277489632368088,0.012847610749304295,1.889650154109995,6.36583137512207,0.9961862813823116
10,weight,8,0.030340619385242462,0.01875096559524536,1.618083038504207,10.376636505126953,0.9970760641591087
10,weight,9,0.02047828584909439,0.009464801289141178,2.1636255451647797,6.451923370361328,0.99682601843302
23,weight,0,0.013663075864315033,0.013663075864315033,1.0,8.965968132019043,0.9984761181767396
23,weight,1,0.010934211313724518,0.010934211313724518,1.0,12.691564559936523,0.999138466241724
23,weight,2,0.017455827444791794,0.017455827444791794,1.0,25.280773162841797,0.9993095216142183
