format,block,target,act_at,bits,seed,epoch,train_loss,train_acc,val_loss,val_acc,kl,disagree,logit_rel_err,logit_rel_err_c,upd_survive,grad_survive,grad_cos,epochs_to_90,epochs_to_95,epochs_to_98
elementwise,1,grad,producer,23,2,1,0.2263377663352273,0.9313636363636364,0.08870182186365128,0.974399983882904,0.05167033523321152,0.019999999552965164,0.45513758063316345,0.45510634779930115,1.0,1.0,1.0,0.1,0.3,1.9
elementwise,1,grad,producer,23,2,2,0.07124758078835228,0.9775090909090909,0.06453507393598557,0.9815999865531921,0.028209472075104713,0.013199999928474426,0.3521974980831146,0.3521330952644348,1.0,1.0,1.0,0.1,0.3,1.9
elementwise,1,grad,producer,23,2,3,0.054091033380681816,0.9836363636363636,0.07360751926898956,0.9783999919891357,0.04285778850317001,0.015799999237060547,0.3849543035030365,0.3850040137767792,1.0,1.0,1.0,0.1,0.3,1.9
elementwise,1,grad,producer,23,2,4,0.044168923117897725,0.9864,0.05967593938112259,0.9813999533653259,0.025698283687233925,0.012600000016391277,0.3146362900733948,0.3146379590034485,1.0,1.0,1.0,0.1,0.3,1.9
elementwise,1,grad,producer,23,2,5,0.038099658203125,0.9881454545454545,0.05535862594842911,0.9851999878883362,0.022277016192674637,0.010400000028312206,0.28484728932380676,0.2848663032054901,1.0,1.0,1.0,0.1,0.3,1.9
elementwise,1,grad,producer,23,2,6,0.034061115056818185,0.9892181818181818,0.055180348455905914,0.9845999479293823,0.018416861072182655,0.009599999524652958,0.24936069548130035,0.2493005394935608,1.0,1.0,1.0,0.1,0.3,1.9
elementwise,1,grad,producer,23,2,7,0.029780351118607953,0.9905818181818182,0.04854176193475723,0.9871999621391296,0.012003208510577679,0.006799999624490738,0.19498349726200104,0.19494058191776276,1.0,1.0,1.0,0.1,0.3,1.9
elementwise,1,grad,producer,23,2,8,0.02701556951349432,0.9915090909090909,0.04554424062371254,0.9883999824523926,0.009802581742405891,0.005799999926239252,0.17198215425014496,0.17191623151302338,1.0,1.0,1.0,0.1,0.3,1.9
elementwise,1,grad,producer,23,2,9,0.02464606045809659,0.9922181818181818,0.04255618155002594,0.989799976348877,0.009641043841838837,0.005200000014156103,0.17472495138645172,0.174724742770195,1.0,1.0,1.0,0.1,0.3,1.9
elementwise,1,grad,producer,23,2,10,0.02169897238991477,0.9926727272727273,0.043284833431243896,0.9887999892234802,0.01073016133159399,0.00559999980032444,0.14410769939422607,0.14413069188594818,1.0,1.0,1.0,0.1,0.3,1.9
elementwise,1,grad,producer,23,2,11,0.020124116654829546,0.9935090909090909,0.047032907605171204,0.9887999892234802,0.009181159548461437,0.004999999888241291,0.14423315227031708,0.1442490667104721,1.0,1.0,1.0,0.1,0.3,1.9
elementwise,1,grad,producer,23,2,12,0.0186303955078125,0.9940727272727272,0.04053852707147598,0.9905999898910522,6.0359350754879415e-05,0.00039999998989515007,0.011616455391049385,0.011594255454838276,1.0,1.0,1.0,0.1,0.3,1.9
elementwise,1,grad_sr,producer,1,0,1,0.2438051846590909,0.9264363636363636,0.0920863151550293,0.9731999635696411,0.05570478364825249,0.024399999529123306,0.4763197600841522,0.4761470556259155,1.0,1.0,0.9892793167469114,0.2,0.3,2.4
elementwise,1,grad_sr,producer,1,0,2,0.07845408380681818,0.9749818181818182,0.07279294729232788,0.9789999723434448,0.04474060237407684,0.01939999870955944,0.39554905891418457,0.3953469395637512,1.0,1.0,0.9892749875090843,0.2,0.3,2.4
elementwise,1,grad_sr,producer,1,0,3,0.060352436967329545,0.9811272727272727,0.06655849516391754,0.9821999669075012,0.02807224728167057,0.012799999676644802,0.33060306310653687,0.33051884174346924,1.0,1.0,0.9892222559729288,0.2,0.3,2.4
elementwise,1,grad_sr,producer,1,0,4,0.049728089488636364,0.9849454545454546,0.05913325771689415,0.9833999872207642,0.021341383457183838,0.012999999336898327,0.3143867254257202,0.31425127387046814,1.0,1.0,0.9892549026844113,0.2,0.3,2.4
elementwise,1,grad_sr,producer,1,0,5,0.04472210138494318,0.9859636363636364,0.05737517774105072,0.9835999608039856,0.022388219833374023,0.012199999764561653,0.28124359250068665,0.2811010479927063,1.0,1.0,0.9892593738644622,0.2,0.3,2.4
elementwise,1,grad_sr,producer,1,0,6,0.038579088245738635,0.9877818181818182,0.052810899913311005,0.986799955368042,0.01849745400249958,0.007999999448657036,0.28063732385635376,0.2804676592350006,1.0,1.0,0.9892529864643895,0.2,0.3,2.4
elementwise,1,grad_sr,producer,1,0,7,0.034947722833806816,0.9892727272727273,0.05220562592148781,0.9851999878883362,0.015665723010897636,0.009200000204145908,0.2210371494293213,0.2207285463809967,1.0,1.0,0.9892566059910974,0.2,0.3,2.4
elementwise,1,grad_sr,producer,1,0,8,0.03125663840553977,0.9902363636363636,0.04800765961408615,0.9865999817848206,0.011522834189236164,0.005799999926239252,0.21964149177074432,0.21932841837406158,1.0,1.0,0.9892837879269623,0.2,0.3,2.4
elementwise,1,grad_sr,producer,1,0,9,0.0285417236328125,0.9911636363636364,0.05726223811507225,0.9845999479293823,0.016743279993534088,0.009800000116229057,0.18797889351844788,0.187656432390213,1.0,1.0,0.989278748978016,0.2,0.3,2.4
elementwise,1,grad_sr,producer,1,0,10,0.02621067560369318,0.9916545454545455,0.07299309968948364,0.9803999662399292,0.04056160897016525,0.014999999664723873,0.21166254580020905,0.21137428283691406,1.0,1.0,0.9892192042151163,0.2,0.3,2.4
elementwise,1,grad_sr,producer,1,0,11,0.023782368607954546,0.9926,0.053437549620866776,0.9861999750137329,0.019050542265176773,0.007999999448657036,0.18608345091342926,0.18564373254776,1.0,1.0,0.9891996161882267,0.2,0.3,2.4
elementwise,1,grad_sr,producer,1,0,12,0.022677394797585227,0.9927636363636364,0.04705680534243584,0.9869999885559082,0.0006521029281429946,0.0026000000070780516,0.041552405804395676,0.038675207644701004,1.0,1.0,0.9892409923464753,0.2,0.3,2.4
elementwise,1,grad_sr,producer,1,1,1,0.2342605291193182,0.9297090909090909,0.10346264392137527,0.9687999486923218,0.06348264962434769,0.026799999177455902,0.46310415863990784,0.4630313515663147,1.0,1.0,0.9891992613326671,0.1,0.3,1.7
elementwise,1,grad_sr,producer,1,1,2,0.07585315163352273,0.9768363636363636,0.07483372092247009,0.9791999459266663,0.05172199010848999,0.019999999552965164,0.41077154874801636,0.41062742471694946,1.0,1.0,0.9892156556595203,0.1,0.3,1.7
elementwise,1,grad_sr,producer,1,1,3,0.05844955166903409,0.9816,0.06767822057008743,0.9803999662399292,0.03236166760325432,0.01679999940097332,0.3484778106212616,0.34815147519111633,1.0,1.0,0.989209906999455,0.1,0.3,1.7
elementwise,1,grad_sr,producer,1,1,4,0.04781317471590909,0.9849272727272728,0.06182568520307541,0.9813999533653259,0.026442190632224083,0.014399999752640724,0.34784048795700073,0.34747904539108276,1.0,1.0,0.9892340371775072,0.1,0.3,1.7
elementwise,1,grad_sr,producer,1,1,5,0.040865380859375,0.9872727272727273,0.05412115529179573,0.9847999811172485,0.029122546315193176,0.013599999248981476,0.2951779067516327,0.2948249876499176,1.0,1.0,0.9892250238462936,0.1,0.3,1.7
elementwise,1,grad_sr,producer,1,1,6,0.03648548916903409,0.9886909090909091,0.04780595004558563,0.9871999621391296,0.014997630380094051,0.008200000040233135,0.23342907428741455,0.23285284638404846,1.0,1.0,0.9892667548601017,0.1,0.3,1.7
elementwise,1,grad_sr,producer,1,1,7,0.03279638893821023,0.9899272727272728,0.04626188054680824,0.986799955368042,0.0189039409160614,0.010199999436736107,0.24406731128692627,0.2434854656457901,1.0,1.0,0.9891774732013081,0.1,0.3,1.7
elementwise,1,grad_sr,producer,1,1,8,0.029603284801136363,0.9907636363636364,0.05070284381508827,0.9853999614715576,0.02670164965093136,0.011599999852478504,0.2495051622390747,0.24890325963497162,1.0,1.0,0.9892568189044332,0.1,0.3,1.7
elementwise,1,grad_sr,producer,1,1,9,0.027290620561079545,0.9913454545454545,0.05818989872932434,0.983199954032898,0.024312175810337067,0.012600000016391277,0.21547991037368774,0.21475815773010254,1.0,1.0,0.9891825831213663,0.1,0.3,1.7
elementwise,1,grad_sr,producer,1,1,10,0.025189075816761365,0.9918,0.04496992006897926,0.9889999628067017,0.021223604679107666,0.008599999360740185,0.18346114456653595,0.1828765720129013,1.0,1.0,0.9892574576444404,0.1,0.3,1.7
elementwise,1,grad_sr,producer,1,1,11,0.022614082475142044,0.9930363636363636,0.05211276933550835,0.9860000014305115,0.022168975323438644,0.010599999688565731,0.17916959524154663,0.1786453276872635,1.0,1.0,0.9892092682594477,0.1,0.3,1.7
elementwise,1,grad_sr,producer,1,1,12,0.020149831321022726,0.993890909090909,0.05001063272356987,0.9860000014305115,0.001266961102373898,0.0026000000070780516,0.053681809455156326,0.050481464713811874,1.0,1.0,0.9892259464707486,0.1,0.3,1.7
elementwise,1,grad_sr,producer,1,2,1,0.22694309303977273,0.9312909090909091,0.08940283954143524,0.974399983882904,0.05216960236430168,0.019999999552965164,0.4534192383289337,0.4532807767391205,1.0,1.0,0.9892574576444404,0.1,0.3,1.9
elementwise,1,grad_sr,producer,1,2,2,0.07150695134943182,0.9772181818181818,0.06449372321367264,0.9817999601364136,0.028016766533255577,0.012600000016391277,0.3535374104976654,0.35325297713279724,1.0,1.0,0.9892265142396439,0.1,0.3,1.9
elementwise,1,grad_sr,producer,1,2,3,0.05423329634232955,0.9836181818181818,0.07477816194295883,0.977400004863739,0.04401330649852753,0.01679999940097332,0.3859398663043976,0.38588768243789673,1.0,1.0,0.9891805959302326,0.1,0.3,1.9
elementwise,1,grad_sr,producer,1,2,4,0.04436015625,0.9862363636363637,0.059196799993515015,0.9815999865531921,0.025110365822911263,0.012600000016391277,0.31036481261253357,0.31021595001220703,1.0,1.0,0.9892443279887355,0.1,0.3,1.9
elementwise,1,grad_sr,producer,1,2,5,0.03824276899857955,0.9879272727272728,0.055744897574186325,0.9851999878883362,0.02248876355588436,0.009999999776482582,0.2868858575820923,0.28671446442604065,1.0,1.0,0.9892402826353561,0.1,0.3,1.9
elementwise,1,grad_sr,producer,1,2,6,0.03424423828125,0.9892,0.057819366455078125,0.9835999608039856,0.020761623978614807,0.010599999688565731,0.2457265406847,0.2451283186674118,1.0,1.0,0.9892333984375,0.1,0.3,1.9
elementwise,1,grad_sr,producer,1,2,7,0.029983629261363637,0.9905454545454545,0.04853161424398422,0.9875999689102173,0.01232997514307499,0.007199999876320362,0.20198167860507965,0.20138758420944214,1.0,1.0,0.9891930158748183,0.1,0.3,1.9
elementwise,1,grad_sr,producer,1,2,8,0.027315052379261365,0.9914545454545455,0.045591503381729126,0.9879999756813049,0.009869664907455444,0.006199999712407589,0.17293941974639893,0.17250840365886688,1.0,1.0,0.9891859897347384,0.1,0.3,1.9
elementwise,1,grad_sr,producer,1,2,9,0.024957978959517044,0.9921090909090909,0.0433349646627903,0.9887999892234802,0.01063947007060051,0.006199999712407589,0.17964011430740356,0.17919397354125977,1.0,1.0,0.989191525481468,0.1,0.3,1.9
elementwise,1,grad_sr,producer,1,2,10,0.022029381214488636,0.9924909090909091,0.04282408580183983,0.9889999628067017,0.009915411472320557,0.004799999762326479,0.14058423042297363,0.13978666067123413,1.0,1.0,0.9892563930777616,0.1,0.3,1.9
elementwise,1,grad_sr,producer,1,2,11,0.02029675514914773,0.9933818181818181,0.047987498342990875,0.9879999756813049,0.009909157641232014,0.005200000014156103,0.14558859169483185,0.14474742114543915,1.0,1.0,0.989224668990734,0.1,0.3,1.9
elementwise,1,grad_sr,producer,1,2,12,0.018721495472301137,0.9939636363636364,0.04110437631607056,0.9901999831199646,0.0005886387079954147,0.00039999998989515007,0.042313553392887115,0.03962886705994606,1.0,1.0,0.9892930141715116,0.1,0.3,1.9
elementwise,1,grad_sr,producer,2,0,1,0.2428689275568182,0.9262,0.0904744565486908,0.9733999967575073,0.05435331165790558,0.02419999986886978,0.4767266809940338,0.47632503509521484,1.0,1.0,0.9972226165061773,0.2,0.4,2.1
elementwise,1,grad_sr,producer,2,0,2,0.07831681463068182,0.9757272727272728,0.07341644167900085,0.9783999919891357,0.045486729592084885,0.019600000232458115,0.3970966339111328,0.3967568576335907,1.0,1.0,0.9972228294195131,0.2,0.4,2.1
elementwise,1,grad_sr,producer,2,0,3,0.060077414772727274,0.9810909090909091,0.0663890615105629,0.9819999933242798,0.027890171855688095,0.012600000016391277,0.3370484411716461,0.33677059412002563,1.0,1.0,0.9972182872683503,0.2,0.4,2.1
elementwise,1,grad_sr,producer,2,0,4,0.049630362215909093,0.9847454545454546,0.05851838365197182,0.9839999675750732,0.020763816311955452,0.012399999424815178,0.311373233795166,0.311106413602829,1.0,1.0,0.9972280103106831,0.2,0.4,2.1
elementwise,1,grad_sr,producer,2,0,5,0.04457478693181818,0.9860727272727273,0.05602995678782463,0.9842000007629395,0.021674325689673424,0.011599999852478504,0.28730452060699463,0.2871156632900238,1.0,1.0,0.9972326234329578,0.2,0.4,2.1
elementwise,1,grad_sr,producer,2,0,6,0.03841327681107955,0.9879272727272728,0.05333968997001648,0.9865999817848206,0.01789012923836708,0.00839999970048666,0.2824798822402954,0.2822818458080292,1.0,1.0,0.9972206293150436,0.2,0.4,2.1
elementwise,1,grad_sr,producer,2,0,7,0.034840671608664775,0.9894545454545455,0.05141154304146767,0.9857999682426453,0.014766024425625801,0.00839999970048666,0.21492324769496918,0.21459782123565674,1.0,1.0,0.997232481490734,0.2,0.4,2.1
elementwise,1,grad_sr,producer,2,0,8,0.031096979314630683,0.9902545454545455,0.04780649393796921,0.9873999953269958,0.011663160286843777,0.006199999712407589,0.2200922966003418,0.21973614394664764,1.0,1.0,0.9972409980241642,0.2,0.4,2.1
elementwise,1,grad_sr,producer,2,0,9,0.0285169921875,0.9912181818181818,0.05545107275247574,0.9843999743461609,0.01522008329629898,0.010400000028312206,0.18238258361816406,0.18180599808692932,1.0,1.0,0.9972207002861555,0.2,0.4,2.1
elementwise,1,grad_sr,producer,2,0,10,0.0261640380859375,0.9918545454545454,0.06720521301031113,0.9805999994277954,0.034329600632190704,0.013199999928474426,0.20206758379936218,0.20135167241096497,1.0,1.0,0.9972260940906613,0.2,0.4,2.1
elementwise,1,grad_sr,producer,2,0,11,0.023544770951704545,0.9927090909090909,0.051391296088695526,0.9857999682426453,0.017333585768938065,0.007599999662488699,0.1738670915365219,0.1731550693511963,1.0,1.0,0.9971985572992369,0.2,0.4,2.1
elementwise,1,grad_sr,producer,2,0,12,0.02254918545809659,0.9927636363636364,0.047950610518455505,0.9860000014305115,0.0007237191312015057,0.0026000000070780516,0.04201687499880791,0.03699444979429245,1.0,1.0,0.9972260231195494,0.2,0.4,2.1
elementwise,1,grad_sr,producer,2,1,1,0.23445147372159092,0.9289818181818181,0.10347525775432587,0.9685999751091003,0.06327871978282928,0.02719999849796295,0.4651970863342285,0.46519094705581665,1.0,1.0,0.9972128224927326,0.1,0.3,2.3
elementwise,1,grad_sr,producer,2,1,2,0.07575836292613636,0.9767454545454546,0.07422785460948944,0.9785999655723572,0.05076313018798828,0.019999999552965164,0.40560242533683777,0.40561363101005554,1.0,1.0,0.9972103385038154,0.1,0.3,2.3
elementwise,1,grad_sr,producer,2,1,3,0.05818029563210227,0.9815818181818182,0.06895211338996887,0.9795999526977539,0.03282957151532173,0.016999999061226845,0.33747825026512146,0.3374297618865967,1.0,1.0,0.9972143128860829,0.1,0.3,2.3
elementwise,1,grad_sr,producer,2,1,4,0.047574853515625,0.9852727272727273,0.06267617642879486,0.9819999933242798,0.02663925662636757,0.0142000000923872,0.3438664674758911,0.3438216745853424,1.0,1.0,0.9972208422283794,0.1,0.3,2.3
elementwise,1,grad_sr,producer,2,1,5,0.040660094105113634,0.9872545454545455,0.052520524710416794,0.9860000014305115,0.025495605543255806,0.011599999852478504,0.2841610610485077,0.2841337025165558,1.0,1.0,0.9972196357194767,0.1,0.3,2.3
elementwise,1,grad_sr,producer,2,1,6,0.03647190163352273,0.9886363636363636,0.04939647018909454,0.9863999485969543,0.01482565887272358,0.008799999952316284,0.22937145829200745,0.229279026389122,1.0,1.0,0.997219422806141,0.1,0.3,2.3
elementwise,1,grad_sr,producer,2,1,7,0.032714060280539775,0.9896909090909091,0.046583276242017746,0.9875999689102173,0.01875554397702217,0.009599999524652958,0.24014084041118622,0.24003498256206512,1.0,1.0,0.9972126805505087,0.1,0.3,2.3
elementwise,1,grad_sr,producer,2,1,8,0.029616921164772728,0.9905818181818182,0.05032161995768547,0.98499995470047,0.027143120765686035,0.012000000104308128,0.2577371299266815,0.257639616727829,1.0,1.0,0.9972204164017079,0.1,0.3,2.3
elementwise,1,grad_sr,producer,2,1,9,0.027263097034801138,0.9911636363636364,0.06132723391056061,0.9835999608039856,0.02597416378557682,0.012600000016391277,0.21844308078289032,0.2182675302028656,1.0,1.0,0.9972242488417514,0.1,0.3,2.3
elementwise,1,grad_sr,producer,2,1,10,0.02529002130681818,0.9917636363636364,0.04575017839670181,0.9878000020980835,0.022590747103095055,0.010199999436736107,0.180233895778656,0.17996688187122345,1.0,1.0,0.9972147387127543,0.1,0.3,2.3
elementwise,1,grad_sr,producer,2,1,11,0.02267921697443182,0.993,0.05321093276143074,0.9853999614715576,0.0206356979906559,0.010999999940395355,0.175897017121315,0.1757245510816574,1.0,1.0,0.9972249585528706,0.1,0.3,2.3
elementwise,1,grad_sr,producer,2,1,12,0.02000276100852273,0.9941454545454546,0.049946486949920654,0.9869999885559082,0.0003657836059574038,0.0011999999405816197,0.026671625673770905,0.025158777832984924,1.0,1.0,0.9972286490506904,0.1,0.3,2.3
elementwise,1,grad_sr,producer,2,2,1,0.22648469460227272,0.9312,0.08877220749855042,0.9749999642372131,0.051628585904836655,0.01979999989271164,0.4545254409313202,0.4544519782066345,1.0,1.0,0.9972070738326672,0.1,0.3,1.9
elementwise,1,grad_sr,producer,2,2,2,0.071374462890625,0.9774181818181819,0.06470467895269394,0.9819999933242798,0.028225796297192574,0.012799999676644802,0.3518201410770416,0.3516311049461365,1.0,1.0,0.9972297136173692,0.1,0.3,1.9
elementwise,1,grad_sr,producer,2,2,3,0.05420362659801136,0.9834,0.07566257566213608,0.9771999716758728,0.044908978044986725,0.016999999061226845,0.389594167470932,0.389615535736084,1.0,1.0,0.9972218358239462,0.1,0.3,1.9
elementwise,1,grad_sr,producer,2,2,4,0.04428912020596591,0.9863818181818181,0.058973316103219986,0.9824000000953674,0.024748077616095543,0.012199999764561653,0.311274915933609,0.3111811578273773,1.0,1.0,0.9972201325172602,0.1,0.3,1.9
elementwise,1,grad_sr,producer,2,2,5,0.03828571111505682,0.9880545454545454,0.05652280151844025,0.98499995470047,0.023517662659287453,0.011399999260902405,0.29221218824386597,0.29214516282081604,1.0,1.0,0.9972224745639535,0.1,0.3,1.9
elementwise,1,grad_sr,producer,2,2,6,0.034135453657670456,0.9892909090909091,0.05655660480260849,0.9847999811172485,0.01958710514008999,0.009399999864399433,0.2467808872461319,0.2466336041688919,1.0,1.0,0.9972199196039244,0.1,0.3,1.9
elementwise,1,grad_sr,producer,2,2,7,0.029900197531960226,0.9905636363636363,0.04928305372595787,0.9869999885559082,0.012592446990311146,0.007400000002235174,0.19809724390506744,0.19797326624393463,1.0,1.0,0.9972110482149346,0.1,0.3,1.9
elementwise,1,grad_sr,producer,2,2,8,0.027064599609375,0.9915636363636363,0.04486214742064476,0.9887999892234802,0.009316004812717438,0.005399999674409628,0.1731656938791275,0.17298561334609985,1.0,1.0,0.9972155193949854,0.1,0.3,1.9
elementwise,1,grad_sr,producer,2,2,9,0.024800579279119318,0.9920727272727272,0.042542554438114166,0.9891999959945679,0.009533393196761608,0.005799999926239252,0.17269834876060486,0.17258381843566895,1.0,1.0,0.9972117579260538,0.1,0.3,1.9
elementwise,1,grad_sr,producer,2,2,10,0.021826873224431817,0.9926909090909091,0.04319456219673157,0.9891999959945679,0.01024689618498087,0.005399999674409628,0.13764183223247528,0.1373353749513626,1.0,1.0,0.9972265908884448,0.1,0.3,1.9
elementwise,1,grad_sr,producer,2,2,11,0.020307468483664774,0.9935090909090909,0.046919625252485275,0.9889999628067017,0.009102631360292435,0.00419999985024333,0.14372403919696808,0.14324113726615906,1.0,1.0,0.997220274459484,0.1,0.3,1.9
elementwise,1,grad_sr,producer,2,2,12,0.018722081409801136,0.9939454545454546,0.041253406554460526,0.9901999831199646,0.00037107671960256994,0.00039999998989515007,0.030579758808016777,0.029361706227064133,1.0,1.0,0.9972313459529433,0.1,0.3,1.9
elementwise,1,grad_sr,producer,3,0,1,0.2428674715909091,0.9263272727272728,0.09102825075387955,0.9729999899864197,0.05484534800052643,0.02499999850988388,0.4764275848865509,0.4761771261692047,1.0,1.0,0.9992978118186773,0.2,0.4,2.4
elementwise,1,grad_sr,producer,3,0,2,0.07834235617897728,0.9753454545454545,0.0736934170126915,0.9787999987602234,0.045949388295412064,0.019199999049305916,0.39701107144355774,0.396801233291626,1.0,1.0,0.9993005087209302,0.2,0.4,2.4
elementwise,1,grad_sr,producer,3,0,3,0.06009538352272727,0.9809818181818182,0.06619174033403397,0.9824000000953674,0.02799806371331215,0.012600000016391277,0.3326413035392761,0.3324712812900543,1.0,1.0,0.9993027088253997,0.2,0.4,2.4
elementwise,1,grad_sr,producer,3,0,4,0.04957125355113636,0.9850727272727273,0.05836113169789314,0.9842000007629395,0.020582137629389763,0.011399999260902405,0.31127724051475525,0.31114625930786133,1.0,1.0,0.9992995151253634,0.2,0.4,2.4
elementwise,1,grad_sr,producer,3,0,5,0.04460414151278409,0.9860181818181818,0.05839011073112488,0.9835999608039856,0.023935463279485703,0.012199999764561653,0.2856560945510864,0.28559258580207825,1.0,1.0,0.9993012184320494,0.2,0.4,2.4
elementwise,1,grad_sr,producer,3,0,6,0.03843796608664773,0.9875818181818182,0.05222104489803314,0.9878000020980835,0.017623886466026306,0.008200000040233135,0.27863410115242004,0.27862846851348877,1.0,1.0,0.999301573287609,0.2,0.4,2.4
elementwise,1,grad_sr,producer,3,0,7,0.03487106711647727,0.9892363636363637,0.051360130310058594,0.9861999750137329,0.015273054130375385,0.008599999360740185,0.21567000448703766,0.21547095477581024,1.0,1.0,0.9992979537609011,0.2,0.4,2.4
elementwise,1,grad_sr,producer,3,0,8,0.03115619229403409,0.9903636363636363,0.047981638461351395,0.9865999817848206,0.01146452035754919,0.006000000052154064,0.21673010289669037,0.21654978394508362,1.0,1.0,0.9993012184320494,0.2,0.4,2.4
elementwise,1,grad_sr,producer,3,0,9,0.028619062943892045,0.9910909090909091,0.05732171609997749,0.9847999811172485,0.016410458832979202,0.009999999776482582,0.17606699466705322,0.17588728666305542,1.0,1.0,0.9992994441542514,0.2,0.4,2.4
elementwise,1,grad_sr,producer,3,0,10,0.026249356356534092,0.9917454545454546,0.06962653249502182,0.9805999994277954,0.03706596419215202,0.0139999995008111,0.20489513874053955,0.2047303020954132,1.0,1.0,0.9993022120276163,0.2,0.4,2.4
elementwise,1,grad_sr,producer,3,0,11,0.023602601207386362,0.9925636363636363,0.052667103707790375,0.9860000014305115,0.018332049250602722,0.007599999662488699,0.1802654266357422,0.1801222711801529,1.0,1.0,0.9992961794831032,0.2,0.4,2.4
elementwise,1,grad_sr,producer,3,0,12,0.022510127397017046,0.9927454545454546,0.0464545302093029,0.9873999953269958,0.0004072425654157996,0.0007999999797903001,0.02984711155295372,0.028659207746386528,1.0,1.0,0.9992996570675872,0.2,0.4,2.4
elementwise,1,grad_sr,producer,3,1,1,0.2348139559659091,0.9290727272727273,0.10311125218868256,0.9684000015258789,0.0631246343255043,0.027400000020861626,0.46408092975616455,0.4640786051750183,1.0,1.0,0.9992993731831395,0.1,0.3,2.3
elementwise,1,grad_sr,producer,3,1,2,0.07568471235795454,0.9766181818181818,0.07476240396499634,0.9779999852180481,0.051181234419345856,0.020600000396370888,0.40559741854667664,0.4056081175804138,1.0,1.0,0.9992995860964753,0.1,0.3,2.3
elementwise,1,grad_sr,producer,3,1,3,0.05832281161221591,0.9814727272727273,0.06895024329423904,0.9795999526977539,0.03283768147230148,0.01679999940097332,0.33836129307746887,0.3383537828922272,1.0,1.0,0.9992978118186773,0.1,0.3,2.3
elementwise,1,grad_sr,producer,3,1,4,0.047644136186079544,0.9851818181818182,0.06301423162221909,0.9815999865531921,0.026920922100543976,0.014599999412894249,0.35000285506248474,0.3500233292579651,1.0,1.0,0.9992986634720203,0.1,0.3,2.3
elementwise,1,grad_sr,producer,3,1,5,0.04074983575994318,0.9872545454545455,0.05292508378624916,0.98499995470047,0.026724547147750854,0.012799999676644802,0.2885265648365021,0.28853219747543335,1.0,1.0,0.9992994441542514,0.1,0.3,2.3
elementwise,1,grad_sr,producer,3,1,6,0.036559030983664774,0.9883636363636363,0.0493236668407917,0.9860000014305115,0.015885168686509132,0.008999999612569809,0.23230981826782227,0.23227664828300476,1.0,1.0,0.999296321425327,0.1,0.3,2.3
elementwise,1,grad_sr,producer,3,1,7,0.03276189186789773,0.9898545454545454,0.046518854796886444,0.9873999953269958,0.018165413290262222,0.009599999524652958,0.239649698138237,0.23963414132595062,1.0,1.0,0.9992982376453489,0.1,0.3,2.3
elementwise,1,grad_sr,producer,3,1,8,0.029723959073153408,0.9907090909090909,0.04994483292102814,0.9851999878883362,0.027140719816088676,0.011799999512732029,0.25828632712364197,0.258281409740448,1.0,1.0,0.9992993022120276,0.1,0.3,2.3
elementwise,1,grad_sr,producer,3,1,9,0.027387047230113638,0.9911090909090909,0.06078413128852844,0.9833999872207642,0.025904858484864235,0.012199999764561653,0.22113977372646332,0.22107934951782227,1.0,1.0,0.9993019281431686,0.1,0.3,2.3
elementwise,1,grad_sr,producer,3,1,10,0.025213105912642045,0.9918545454545454,0.04618418961763382,0.9881999492645264,0.022682439535856247,0.009800000116229057,0.1835622787475586,0.1833259016275406,1.0,1.0,0.9993043411609739,0.1,0.3,2.3
elementwise,1,grad_sr,producer,3,1,11,0.02280912420099432,0.9927818181818182,0.05348604917526245,0.9851999878883362,0.021611060947179794,0.011599999852478504,0.18027563393115997,0.18022911250591278,1.0,1.0,0.9993008635764898,0.1,0.3,2.3
elementwise,1,grad_sr,producer,3,1,12,0.01999799138849432,0.9941090909090909,0.0511779822409153,0.9860000014305115,0.0003021538723260164,0.00139999995008111,0.024153949692845345,0.023426039144396782,1.0,1.0,0.9992981666742369,0.1,0.3,2.3
elementwise,1,grad_sr,producer,3,2,1,0.22636161221590909,0.9312545454545454,0.08844655752182007,0.9745999574661255,0.05138438567519188,0.019999999552965164,0.4555049538612366,0.4553990662097931,1.0,1.0,0.9992951149164244,0.1,0.3,1.9
elementwise,1,grad_sr,producer,3,2,2,0.0712302157315341,0.9776181818181818,0.0643964633345604,0.9817999601364136,0.028136998414993286,0.012999999336898327,0.3536100685596466,0.35350504517555237,1.0,1.0,0.9992971021075582,0.1,0.3,1.9
elementwise,1,grad_sr,producer,3,2,3,0.05409814009232954,0.9834545454545455,0.07487432658672333,0.9779999852180481,0.04408382996916771,0.016200000420212746,0.38239243626594543,0.3824390769004822,1.0,1.0,0.9993002248364825,0.1,0.3,1.9
elementwise,1,grad_sr,producer,3,2,4,0.044189293323863635,0.9863818181818181,0.05954606458544731,0.9819999933242798,0.025581715628504753,0.012600000016391277,0.3129463493824005,0.3129173815250397,1.0,1.0,0.9992982376453489,0.1,0.3,1.9
elementwise,1,grad_sr,producer,3,2,5,0.03816887872869318,0.9880727272727273,0.05565831437706947,0.9853999614715576,0.022614357993006706,0.010199999436736107,0.2875865697860718,0.28757667541503906,1.0,1.0,0.9993002958075945,0.1,0.3,1.9
elementwise,1,grad_sr,producer,3,2,6,0.03405668723366477,0.9893454545454545,0.05514267459511757,0.9843999743461609,0.01843729056417942,0.009800000116229057,0.24761387705802917,0.2475227415561676,1.0,1.0,0.9992981666742369,0.1,0.3,1.9
